seed,window,rate,k,tc,H,drift,J,tH,tD,tP,k_star
7,24,0.002,3,1,-0.0,0.4863,-0.0137,-0.0,0.4863,-0.5,2
7,24,0.002,4,1,-0.0,0.4863,-0.0137,-0.0,0.4863,-0.5,2
7,25,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
7,25,0.002,1,2,0.4395,0.2168,-0.1362,0.4395,0.2168,-0.7925,2
7,25,0.002,2,3,0.8659,0.3122,0.1781,0.8659,0.3122,-1.0,2
7,25,0.002,3,3,0.8659,0.3122,0.1781,0.8659,0.3122,-1.0,2
7,25,0.002,4,3,0.8659,0.3122,0.1781,0.8659,0.3122,-1.0,2
42,1,0.002,0,1,-0.0,,-0.5,-0.0,0,-0.5,4
42,1,0.002,1,1,-0.0,,-0.5,-0.0,0,-0.5,4
42,1,0.002,2,1,-0.0,,-0.5,-0.0,0,-0.5,4
42,1,0.002,3,2,0.3912,,-0.4013,0.3912,0,-0.7925,4
42,1,0.002,4,3,0.7429,,-0.2571,0.7429,0,-1.0,4
42,2,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,2,0.002,1,3,0.5775,0.2305,-0.192,0.5775,0.2305,-1.0,3
42,2,0.002,2,4,0.8831,0.2907,0.0128,0.8831,0.2907,-1.161,3
42,2,0.002,3,5,1.1382,0.2931,0.1388,1.1382,0.2931,-1.2925,3
42,2,0.002,4,6,1.1792,0.3427,0.1182,1.1792,0.3427,-1.4037,3
42,3,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,3,0.002,1,3,0.7607,0.0782,-0.1611,0.7607,0.0782,-1.0,4
42,3,0.002,2,4,1.3351,0.1631,0.3372,1.3351,0.1631,-1.161,4
42,3,0.002,3,5,1.8616,0.2457,0.8148,1.8616,0.2457,-1.2925,4
42,3,0.002,4,5,1.8616,0.3445,0.9136,1.8616,0.3445,-1.2925,4
42,4,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,4,0.002,1,2,0.8113,0.3039,0.3227,0.8113,0.3039,-0.7925,4
42,4,0.002,2,2,0.8113,0.4082,0.427,0.8113,0.4082,-0.7925,4
42,4,0.002,3,2,0.8113,0.5034,0.5222,0.8113,0.5034,-0.7925,4
42,4,0.002,4,3,1.5,0.6061,1.1061,1.5,0.6061,-1.0,4
42,5,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,5,0.002,1,2,0.4395,0.1826,-0.1704,0.4395,0.1826,-0.7925,4
42,5,0.002,2,3,0.8659,0.2727,0.1386,0.8659,0.2727,-1.0,4
42,5,0.002,3,3,0.8659,0.2727,0.1386,0.8659,0.2727,-1.0,4
42,5,0.002,4,3,0.8659,0.4757,0.3416,0.8659,0.4757,-1.0,4
42,6,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,6,0.002,1,3,0.7476,0.1608,-0.0916,0.7476,0.1608,-1.0,3
42,6,0.002,2,4,1.0219,0.172,0.0329,1.0219,0.172,-1.161,3
42,6,0.002,3,5,1.7855,0.4555,0.9485,1.7855,0.4555,-1.2925,3
42,6,0.002,4,5,1.7855,0.4555,0.9485,1.7855,0.4555,-1.2925,3
42,7,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,7,0.002,1,1,-0.0,0.2818,-0.2182,-0.0,0.2818,-0.5,3
42,7,0.002,2,1,-0.0,0.3287,-0.1713,-0.0,0.3287,-0.5,3
42,7,0.002,3,2,0.5665,0.3996,0.1736,0.5665,0.3996,-0.7925,3
42,7,0.002,4,2,0.5665,0.3996,0.1736,0.5665,0.3996,-0.7925,3
42,8,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,8,0.002,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,8,0.002,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,8,0.002,3,1,-0.0,0.2648,-0.2352,-0.0,0.2648,-0.5,4
42,8,0.002,4,2,0.8113,0.4413,0.4601,0.8113,0.4413,-0.7925,4
42,9,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,9,0.002,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,9,0.002,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,9,0.002,3,2,0.7871,0.3592,0.3538,0.7871,0.3592,-0.7925,4
42,9,0.002,4,2,0.7871,0.4926,0.4872,0.7871,0.4926,-0.7925,4
42,10,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,10,0.002,1,3,0.6584,0.2559,-0.0857,0.6584,0.2559,-1.0,3
42,10,0.002,2,4,1.1761,0.3714,0.3865,1.1761,0.3714,-1.161,3
42,10,0.002,3,5,1.4082,0.4239,0.5396,1.4082,0.4239,-1.2925,3
42,10,0.002,4,5,1.4082,0.4239,0.5396,1.4082,0.4239,-1.2925,3
42,11,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,11,0.002,1,2,0.7496,0.2099,0.167,0.7496,0.2099,-0.7925,4
42,11,0.002,2,3,1.4138,0.2442,0.658,1.4138,0.2442,-1.0,4
42,11,0.002,3,4,1.7244,0.2585,0.8219,1.7244,0.2585,-1.161,4
42,11,0.002,4,5,1.9212,0.3072,0.9359,1.9212,0.3072,-1.2925,4
42,12,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,12,0.002,1,3,0.9864,0.26,0.2464,0.9864,0.26,-1.0,4
42,12,0.002,2,4,1.6577,0.2602,0.7569,1.6577,0.2602,-1.161,4
42,12,0.002,3,5,2.0588,0.2682,1.0345,2.0588,0.2682,-1.2925,4
42,12,0.002,4,5,2.0588,0.4155,1.1818,2.0588,0.4155,-1.2925,4
42,13,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,13,0.002,1,3,1.2988,0.1615,0.4603,1.2988,0.1615,-1.0,4
42,13,0.002,2,4,1.9056,0.2778,1.0224,1.9056,0.2778,-1.161,4
42,13,0.002,3,5,2.1085,0.2794,1.0954,2.1085,0.2794,-1.2925,4
42,13,0.002,4,6,2.4528,0.3563,1.4054,2.4528,0.3563,-1.4037,4
42,14,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,14,0.002,1,2,0.6194,0.3716,0.1985,0.6194,0.3716,-0.7925,4
42,14,0.002,2,3,1.1982,0.4882,0.6864,1.1982,0.4882,-1.0,4
42,14,0.002,3,4,1.8339,0.4905,1.1634,1.8339,0.4905,-1.161,4
42,14,0.002,4,4,1.8339,0.5263,1.1992,1.8339,0.5263,-1.161,4
42,15,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,15,0.002,1,2,0.9403,0.2001,0.3479,0.9403,0.2001,-0.7925,3
42,15,0.002,2,3,1.5774,0.2894,0.8668,1.5774,0.2894,-1.0,3
42,15,0.002,3,4,1.9242,0.2923,1.0555,1.9242,0.2923,-1.161,3
42,15,0.002,4,4,1.9242,0.2923,1.0555,1.9242,0.2923,-1.161,3
42,16,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,16,0.002,1,2,0.3712,0.4828,0.0615,0.3712,0.4828,-0.7925,3
42,16,0.002,2,3,0.7345,0.5835,0.318,0.7345,0.5835,-1.0,3
42,16,0.002,3,4,1.2917,0.6053,0.736,1.2917,0.6053,-1.161,3
42,16,0.002,4,4,1.2917,0.6053,0.736,1.2917,0.6053,-1.161,3
42,17,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,17,0.002,1,2,0.5436,0.3143,0.0654,0.5436,0.3143,-0.7925,3
42,17,0.002,2,3,1.0613,0.3258,0.3871,1.0613,0.3258,-1.0,3
42,17,0.002,3,3,1.0613,0.4187,0.48,1.0613,0.4187,-1.0,3
42,17,0.002,4,4,1.1863,0.4488,0.4741,1.1863,0.4488,-1.161,3
42,18,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,18,0.002,1,3,0.8659,0.2193,0.0852,0.8659,0.2193,-1.0,4
42,18,0.002,2,4,1.2776,0.2224,0.339,1.2776,0.2224,-1.161,4
42,18,0.002,3,4,1.2776,0.2224,0.339,1.2776,0.2224,-1.161,4
42,18,0.002,4,4,1.2776,0.2841,0.4007,1.2776,0.2841,-1.161,4
42,19,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
42,19,0.002,1,3,0.9219,0.0196,-0.0585,0.9219,0.0196,-1.0,2
42,19,0.002,2,4,1.571,0.1409,0.5509,1.571,0.1409,-1.161,2
42,19,0.002,3,4,1.571,0.1409,0.5509,1.571,0.1409,-1.161,2
42,19,0.002,4,4,1.571,0.1409,0.5509,1.571,0.1409,-1.161,2
42,20,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,20,0.002,1,2,0.5917,0.2312,0.0304,0.5917,0.2312,-0.7925,4
42,20,0.002,2,3,1.1488,0.2445,0.3933,1.1488,0.2445,-1.0,4
42,20,0.002,3,4,1.4838,0.304,0.6268,1.4838,0.304,-1.161,4
42,20,0.002,4,5,1.6267,0.3842,0.7184,1.6267,0.3842,-1.2925,4
42,21,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,21,0.002,1,2,0.6723,0.039,-0.0812,0.6723,0.039,-0.7925,4
42,21,0.002,2,3,1.2896,0.0613,0.3509,1.2896,0.0613,-1.0,4
42,21,0.002,3,3,1.2896,0.1956,0.4852,1.2896,0.1956,-1.0,4
42,21,0.002,4,4,1.4517,0.2038,0.4945,1.4517,0.2038,-1.161,4
42,22,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,22,0.002,1,2,0.3712,0.1373,-0.284,0.3712,0.1373,-0.7925,4
42,22,0.002,2,3,0.7345,0.2092,-0.0563,0.7345,0.2092,-1.0,4
42,22,0.002,3,4,1.0892,0.2715,0.1997,1.0892,0.2715,-1.161,4
42,22,0.002,4,4,1.0892,0.3412,0.2694,1.0892,0.3412,-1.161,4
42,23,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,23,0.002,1,2,0.5665,0.3212,0.0952,0.5665,0.3212,-0.7925,4
42,23,0.002,2,3,0.9056,0.3212,0.2268,0.9056,0.3212,-1.0,4
42,23,0.002,3,4,1.4256,0.3359,0.6005,1.4256,0.3359,-1.161,4
42,23,0.002,4,5,2.0131,0.4888,1.2094,2.0131,0.4888,-1.2925,4
42,24,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,24,0.002,1,3,1.1568,0.2475,0.4043,1.1568,0.2475,-1.0,4
42,24,0.002,2,4,1.761,0.3243,0.9243,1.761,0.3243,-1.161,4
42,24,0.002,3,4,1.761,0.3941,0.9941,1.761,0.3941,-1.161,4
42,24,0.002,4,5,1.961,0.5238,1.1923,1.961,0.5238,-1.2925,4
42,25,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,25,0.002,1,3,0.8659,0.1364,0.0023,0.8659,0.1364,-1.0,4
42,25,0.002,2,4,1.4911,0.1467,0.4768,1.4911,0.1467,-1.161,4
42,25,0.002,3,5,2.1181,0.471,1.2966,2.1181,0.471,-1.2925,4
42,25,0.002,4,5,2.1181,0.5294,1.355,2.1181,0.5294,-1.2925,4
55,1,0.002,0,1,-0.0,,-0.5,-0.0,0,-0.5,0
55,1,0.002,1,3,0.3431,,-0.6569,0.3431,0,-1.0,0
55,1,0.002,2,4,0.5132,,-0.6478,0.5132,0,-1.161,0
55,1,0.002,3,5,0.7628,,-0.5297,0.7628,0,-1.2925,0
55,1,0.002,4,6,0.7864,,-0.6173,0.7864,0,-1.4037,0
55,2,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,2,0.002,1,3,0.3334,0.05,-0.6166,0.3334,0.05,-1.0,4
55,2,0.002,2,4,0.6212,0.076,-0.4638,0.6212,0.076,-1.161,4
55,2,0.002,3,5,0.9544,0.0875,-0.2506,0.9544,0.0875,-1.2925,4
55,2,0.002,4,5,0.9544,0.159,-0.1791,0.9544,0.159,-1.2925,4
55,3,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,3,0.002,1,3,0.6998,0.1361,-0.1641,0.6998,0.1361,-1.0,4
55,3,0.002,2,4,1.2366,0.1917,0.2673,1.2366,0.1917,-1.161,4
55,3,0.002,3,5,1.7383,0.2313,0.6771,1.7383,0.2313,-1.2925,4
55,3,0.002,4,6,1.8464,0.2496,0.6923,1.8464,0.2496,-1.4037,4
55,4,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,4,0.002,1,1,-0.0,0.2648,-0.2352,-0.0,0.2648,-0.5,3
55,4,0.002,2,1,-0.0,0.385,-0.115,-0.0,0.385,-0.5,3
55,4,0.002,3,2,0.9799,0.4344,0.6218,0.9799,0.4344,-0.7925,3
55,4,0.002,4,2,0.9799,0.4344,0.6218,0.9799,0.4344,-0.7925,3
55,5,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,5,0.002,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,5,0.002,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,5,0.002,3,2,0.3712,0.3552,-0.0661,0.3712,0.3552,-0.7925,3
55,5,0.002,4,2,0.3712,0.3552,-0.0661,0.3712,0.3552,-0.7925,3
55,6,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,6,0.002,1,2,0.6194,0.2856,0.1125,0.6194,0.2856,-0.7925,3
55,6,0.002,2,3,1.1982,0.4173,0.6155,1.1982,0.4173,-1.0,3
55,6,0.002,3,3,1.1982,0.4495,0.6477,1.1982,0.4495,-1.0,3
55,6,0.002,4,4,1.352,0.4495,0.6405,1.352,0.4495,-1.161,3
55,7,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,7,0.002,1,2,0.8813,0.1492,0.238,0.8813,0.1492,-0.7925,4
55,7,0.002,2,3,1.571,0.2512,0.8222,1.571,0.2512,-1.0,4
55,7,0.002,3,4,1.971,0.4881,1.2981,1.971,0.4881,-1.161,4
55,7,0.002,4,5,2.2464,0.4924,1.4463,2.2464,0.4924,-1.2925,4
55,8,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,8,0.002,1,1,-0.0,0.4113,-0.0887,-0.0,0.4113,-0.5,3
55,8,0.002,2,1,-0.0,0.6291,0.1291,-0.0,0.6291,-0.5,3
55,8,0.002,3,1,-0.0,0.781,0.281,-0.0,0.781,-0.5,3
55,8,0.002,4,1,-0.0,0.781,0.281,-0.0,0.781,-0.5,3
55,9,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,9,0.002,1,3,0.9133,0.338,0.2513,0.9133,0.338,-1.0,4
55,9,0.002,2,4,1.5738,0.5015,0.9143,1.5738,0.5015,-1.161,4
55,9,0.002,3,5,2.1213,0.6519,1.4807,2.1213,0.6519,-1.2925,4
55,9,0.002,4,6,2.2921,0.6519,1.5403,2.2921,0.6519,-1.4037,4
55,10,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,10,0.002,1,2,0.2975,0.2266,-0.2684,0.2975,0.2266,-0.7925,3
55,10,0.002,2,2,0.2975,0.4288,-0.0662,0.2975,0.4288,-0.7925,3
55,10,0.002,3,3,0.7742,0.4827,0.2569,0.7742,0.4827,-1.0,3
55,10,0.002,4,3,0.7742,0.4827,0.2569,0.7742,0.4827,-1.0,3
55,11,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,11,0.002,1,1,-0.0,0.1638,-0.3362,-0.0,0.1638,-0.5,3
55,11,0.002,2,1,-0.0,0.1638,-0.3362,-0.0,0.1638,-0.5,3
55,11,0.002,3,2,0.7025,0.1885,0.0985,0.7025,0.1885,-0.7925,3
55,11,0.002,4,2,0.7025,0.1885,0.0985,0.7025,0.1885,-0.7925,3
55,12,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,12,0.002,1,3,0.6686,0.2559,-0.0755,0.6686,0.2559,-1.0,4
55,12,0.002,2,4,1.1863,0.3714,0.3967,1.1863,0.3714,-1.161,4
55,12,0.002,3,4,1.1863,0.4702,0.4955,1.1863,0.4702,-1.161,4
55,12,0.002,4,5,1.4966,0.5051,0.7092,1.4966,0.5051,-1.2925,4
55,13,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,13,0.002,1,1,-0.0,0.2559,-0.2441,-0.0,0.2559,-0.5,4
55,13,0.002,2,1,-0.0,0.3714,-0.1286,-0.0,0.3714,-0.5,4
55,13,0.002,3,2,0.6962,0.4687,0.3724,0.6962,0.4687,-0.7925,4
55,13,0.002,4,2,0.6962,0.5037,0.4074,0.6962,0.5037,-0.7925,4
55,14,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,14,0.002,1,3,1.3235,0.5015,0.825,1.3235,0.5015,-1.0,4
55,14,0.002,2,4,1.871,0.7724,1.4824,1.871,0.7724,-1.161,4
55,14,0.002,3,4,1.871,0.7905,1.5005,1.871,0.7905,-1.161,4
55,14,0.002,4,5,2.189,0.7905,1.687,2.189,0.7905,-1.2925,4
55,15,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,15,0.002,1,3,1.2419,0.2013,0.4432,1.2419,0.2013,-1.0,4
55,15,0.002,2,4,1.8892,0.2565,0.9847,1.8892,0.2565,-1.161,4
55,15,0.002,3,5,2.2566,0.3365,1.3006,2.2566,0.3365,-1.2925,4
55,15,0.002,4,5,2.2566,0.4,1.3641,2.2566,0.4,-1.2925,4
55,16,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,16,0.002,1,3,1.1887,0.0788,0.2675,1.1887,0.0788,-1.0,4
55,16,0.002,2,4,1.7861,0.1011,0.7262,1.7861,0.1011,-1.161,4
55,16,0.002,3,5,1.9875,0.1974,0.8924,1.9875,0.1974,-1.2925,4
55,16,0.002,4,6,2.1379,0.4311,1.1653,2.1379,0.4311,-1.4037,4
55,17,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,17,0.002,1,2,0.7496,0.2149,0.172,0.7496,0.2149,-0.7925,4
55,17,0.002,2,3,1.4138,0.2172,0.631,1.4138,0.2172,-1.0,4
55,17,0.002,3,4,1.9592,0.3005,1.0987,1.9592,0.3005,-1.161,4
55,17,0.002,4,5,2.217,0.3952,1.3197,2.217,0.3952,-1.2925,4
55,18,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,18,0.002,1,2,0.469,0.3999,0.0764,0.469,0.3999,-0.7925,4
55,18,0.002,2,3,0.9219,0.4316,0.3535,0.9219,0.4316,-1.0,4
55,18,0.002,3,3,0.9219,0.5851,0.507,0.9219,0.5851,-1.0,4
55,18,0.002,4,3,0.9219,0.7407,0.6626,0.9219,0.7407,-1.0,4
55,19,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,19,0.002,1,3,0.8343,0.1765,0.0108,0.8343,0.1765,-1.0,3
55,19,0.002,2,4,1.3216,0.1805,0.3411,1.3216,0.1805,-1.161,3
55,19,0.002,3,5,1.7804,0.3177,0.8056,1.7804,0.3177,-1.2925,3
55,19,0.002,4,5,1.7804,0.3177,0.8056,1.7804,0.3177,-1.2925,3
55,20,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,20,0.002,1,3,0.9056,0.0256,-0.0688,0.9056,0.0256,-1.0,4
55,20,0.002,2,4,1.5546,0.1069,0.5005,1.5546,0.1069,-1.161,4
55,20,0.002,3,5,2.1056,0.1706,0.9837,2.1056,0.1706,-1.2925,4
55,20,0.002,4,6,2.2892,0.3052,1.1907,2.2892,0.3052,-1.4037,4
55,21,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,21,0.002,1,2,0.4855,0.1909,-0.1161,0.4855,0.1909,-0.7925,3
55,21,0.002,2,3,0.953,0.2338,0.1868,0.953,0.2338,-1.0,3
55,21,0.002,3,3,0.953,0.4384,0.3914,0.953,0.4384,-1.0,3
55,21,0.002,4,4,1.0583,0.4416,0.3389,1.0583,0.4416,-1.161,3
55,22,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,22,0.002,1,3,0.8659,0.217,0.0829,0.8659,0.217,-1.0,4
55,22,0.002,2,4,1.4911,0.2434,0.5735,1.4911,0.2434,-1.161,4
55,22,0.002,3,5,2.1181,0.4977,1.3233,2.1181,0.4977,-1.2925,4
55,22,0.002,4,6,2.2999,0.4977,1.3939,2.2999,0.4977,-1.4037,4
55,23,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,23,0.002,1,2,0.4138,0.2182,-0.1605,0.4138,0.2182,-0.7925,4
55,23,0.002,2,3,0.8167,0.262,0.0787,0.8167,0.262,-1.0,4
55,23,0.002,3,4,1.5511,0.2793,0.6694,1.5511,0.2793,-1.161,4
55,23,0.002,4,4,1.5511,0.3317,0.7218,1.5511,0.3317,-1.161,4
55,24,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,24,0.002,1,3,0.8684,0.1912,0.0596,0.8684,0.1912,-1.0,4
55,24,0.002,2,4,1.5016,0.2447,0.5853,1.5016,0.2447,-1.161,4
55,24,0.002,3,5,1.7947,0.3045,0.8067,1.7947,0.3045,-1.2925,4
55,24,0.002,4,5,1.7947,0.4618,0.964,1.7947,0.4618,-1.2925,4
55,25,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,25,0.002,1,2,0.3912,0.1948,-0.2065,0.3912,0.1948,-0.7925,3
55,25,0.002,2,3,0.7732,0.2543,0.0275,0.7732,0.2543,-1.0,3
55,25,0.002,3,4,1.1451,0.2545,0.2386,1.1451,0.2545,-1.161,3
55,25,0.002,4,4,1.1451,0.2545,0.2386,1.1451,0.2545,-1.161,3
123,1,0.002,0,1,-0.0,,-0.5,-0.0,0,-0.5,3
123,1,0.002,1,2,0.4187,,-0.3738,0.4187,0,-0.7925,3
123,1,0.002,2,3,0.7356,,-0.2644,0.7356,0,-1.0,3
123,1,0.002,3,4,1.0775,,-0.0835,1.0775,0,-1.161,3
123,1,0.002,4,5,1.1359,,-0.1566,1.1359,0,-1.2925,3
123,2,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
123,2,0.002,1,2,0.6705,0.3632,0.2412,0.6705,0.3632,-0.7925,4
123,2,0.002,2,3,1.2602,0.3963,0.6565,1.2602,0.3963,-1.0,4
123,2,0.002,3,4,1.575,0.3974,0.8114,1.575,0.3974,-1.161,4
123,2,0.002,4,5,1.7066,0.4003,0.8144,1.7066,0.4003,-1.2925,4
123,3,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
123,3,0.002,1,3,0.7167,0.2284,-0.0549,0.7167,0.2284,-1.0,4
123,3,0.002,2,4,1.1731,0.2428,0.2549,1.1731,0.2428,-1.161,4
123,3,0.002,3,5,1.609,0.2457,0.5622,1.609,0.2457,-1.2925,4
123,3,0.002,4,5,1.609,0.356,0.6725,1.609,0.356,-1.2925,4
123,4,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,4,0.002,1,1,-0.0,0.2695,-0.2305,-0.0,0.2695,-0.5,3
123,4,0.002,2,1,-0.0,0.3642,-0.1358,-0.0,0.3642,-0.5,3
123,4,0.002,3,1,-0.0,0.4456,-0.0544,-0.0,0.4456,-0.5,3
123,4,0.002,4,1,-0.0,0.4456,-0.0544,-0.0,0.4456,-0.5,3
123,5,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
123,5,0.002,1,2,0.4138,0.2073,-0.1714,0.4138,0.2073,-0.7925,2
123,5,0.002,2,3,0.8167,0.298,0.1147,0.8167,0.298,-1.0,2
123,5,0.002,3,3,0.8167,0.298,0.1147,0.8167,0.298,-1.0,2
123,5,0.002,4,3,0.8167,0.298,0.1147,0.8167,0.298,-1.0,2
123,6,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,6,0.002,1,1,-0.0,0.2073,-0.2927,-0.0,0.2073,-0.5,3
123,6,0.002,2,1,-0.0,0.298,-0.202,-0.0,0.298,-0.5,3
123,6,0.002,3,2,0.5436,0.3824,0.1335,0.5436,0.3824,-0.7925,3
123,6,0.002,4,2,0.5436,0.3824,0.1335,0.5436,0.3824,-0.7925,3
123,7,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,7,0.002,1,2,0.5226,0.2479,-0.022,0.5226,0.2479,-0.7925,3
123,7,0.002,2,3,1.0224,0.3592,0.3816,1.0224,0.3592,-1.0,3
123,7,0.002,3,4,1.6184,0.3758,0.8332,1.6184,0.3758,-1.161,3
123,7,0.002,4,4,1.6184,0.3758,0.8332,1.6184,0.3758,-1.161,3
123,8,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,8,0.002,1,1,-0.0,0.2479,-0.2521,-0.0,0.2479,-0.5,3
123,8,0.002,2,1,-0.0,0.3592,-0.1408,-0.0,0.3592,-0.5,3
123,8,0.002,3,2,0.3228,0.4117,-0.058,0.3228,0.4117,-0.7925,3
123,8,0.002,4,2,0.3228,0.4117,-0.058,0.3228,0.4117,-0.7925,3
123,9,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,9,0.002,1,3,0.6686,0.2559,-0.0755,0.6686,0.2559,-1.0,3
123,9,0.002,2,4,1.1863,0.3714,0.3967,1.1863,0.3714,-1.161,3
123,9,0.002,3,4,1.1863,0.4028,0.4281,1.1863,0.4028,-1.161,3
123,9,0.002,4,5,1.3113,0.4028,0.4216,1.3113,0.4028,-1.2925,3
123,10,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
123,10,0.002,1,3,0.7852,0.0977,-0.1171,0.7852,0.0977,-1.0,4
123,10,0.002,2,4,1.2934,0.098,0.2304,1.2934,0.098,-1.161,4
123,10,0.002,3,5,1.6636,0.2344,0.6055,1.6636,0.2344,-1.2925,4
123,10,0.002,4,5,1.6636,0.3064,0.6775,1.6636,0.3064,-1.2925,4
123,11,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,11,0.002,1,2,0.8454,0.2091,0.262,0.8454,0.2091,-0.7925,3
123,11,0.002,2,3,1.5395,0.2855,0.825,1.5395,0.2855,-1.0,3
123,11,0.002,3,4,1.9808,0.3551,1.1749,1.9808,0.3551,-1.161,3
123,11,0.002,4,4,1.9808,0.3551,1.1749,1.9808,0.3551,-1.161,3
123,12,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,12,0.002,1,1,-0.0,0.3898,-0.1102,-0.0,0.3898,-0.5,3
123,12,0.002,2,1,-0.0,0.5902,0.0902,-0.0,0.5902,-0.5,3
123,12,0.002,3,1,-0.0,0.7232,0.2232,-0.0,0.7232,-0.5,3
123,12,0.002,4,1,-0.0,0.7232,0.2232,-0.0,0.7232,-0.5,3
123,13,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
123,13,0.002,1,2,0.7219,0.3287,0.2581,0.7219,0.3287,-0.7925,4
123,13,0.002,2,2,0.7219,0.3287,0.2581,0.7219,0.3287,-0.7925,4
123,13,0.002,3,3,1.371,0.4863,0.8573,1.371,0.4863,-1.0,4
123,13,0.002,4,4,1.9219,0.6291,1.39,1.9219,0.6291,-1.161,4
123,14,0.002,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
123,14,0.002,1,3,1.0949,0.194,0.2889,1.0949,0.194,-1.0,4
123,14,0.002,2,4,1.7885,0.4689,1.0964,1.7885,0.4689,-1.161,4
