cond,seed,cid,window,drift,exc,degree,n_partner,n_core,atom
F,2,87,30,0.1532163136007565,256.0607312292261,6,0,4,PER.see
F,2,99,30,0.12235118028633885,256.3167717438866,5,0,4,LOG.effect
F,2,100,30,0.0,262.69968987000084,6,0,5,FND.ahistorical
F,2,102,30,0.09723067558003784,258.9221573002146,3,0,2,PRP.new
F,2,112,30,0.0,259.34410338390757,9,0,5,FND.ahistorical
F,2,119,30,0.0,252.03162710020075,5,0,5,FND.ahistorical
F,2,120,30,0.15527337835532662,264.98783677786,4,0,3,PER.see
F,2,121,30,0.0,253.02706697384633,4,0,5,FND.ahistorical
F,2,126,30,0.02087550356266643,252.94522653340027,2,0,4,LOG.effect
F,2,127,30,0.0,264.21995321874243,4,0,4,LOG.effect
F,2,128,30,0.0,256.61197399714735,6,0,5,FND.ahistorical
F,2,134,30,0.08666321947325739,263.92575594464313,6,0,5,FND.ahistorical
F,2,138,30,0.0,256.0402857613161,5,1,3,COG.enlightenment
F,2,140,30,0.0,254.59645602894605,3,0,5,FND.ahistorical
F,2,146,30,0.0,252.60461303865432,6,0,5,FND.ahistorical
F,2,148,30,0.0,252.5807784531957,7,0,5,FND.ahistorical
F,2,150,30,0.0,257.2938108901477,3,0,3,COG.enlightenment
F,2,152,30,0.0,257.62615850067135,2,0,2,PRP.new
F,2,154,30,0.0,262.11510605012836,5,0,5,PER.see
F,2,155,30,0.0,256.5627674610479,9,0,5,PER.see
F,2,16,31,0.15700640530758658,251.47191760150176,8,0,4,LOG.effect
F,2,17,31,0.1312408608926665,258.3332116011836,7,0,5,FND.ahistorical
F,2,18,31,0.0,252.29714171054655,4,0,5,FND.ahistorical
F,2,26,31,0.07686895094506774,258.6313363377244,5,0,4,PER.see
F,2,27,31,0.0,258.42935889975047,2,0,3,EMO.joy
F,2,29,31,0.024169781766949505,253.3896797452376,6,0,5,FND.ahistorical
F,2,56,31,0.16865804851907207,256.88725017911196,3,0,5,FND.ahistorical
F,2,57,31,0.28179039270803263,252.59505728807824,4,0,5,FND.ahistorical
F,2,58,31,0.04664332890107126,251.9418358890834,4,0,5,ACT.create
F,2,78,31,0.0,258.1956882419239,3,0,3,PER.see
F,2,87,31,0.1532163136007565,249.9264107450121,7,0,4,PER.see
F,2,99,31,0.12235118028633885,252.05499391508616,4,0,4,LOG.effect
F,2,100,31,0.0,258.6037569604605,4,0,5,FND.ahistorical
F,2,102,31,0.09723067558003784,258.35501617054865,1,0,2,PRP.new
F,2,112,31,0.0,257.2357234726706,6,0,5,FND.ahistorical
F,2,119,31,0.0,252.6927917954898,9,0,5,FND.ahistorical
F,2,120,31,0.15527337835532662,252.4532527487171,6,0,3,PER.see
F,2,121,31,0.0,258.4702469235792,5,0,5,FND.ahistorical
F,2,127,31,0.0,253.06432704781258,6,1,4,LOG.effect
F,2,128,31,0.0,257.6569871432416,4,0,5,FND.ahistorical
F,2,134,31,0.08666321947325739,251.65794180366288,7,0,5,FND.ahistorical
F,2,138,31,0.0,256.4103092831475,9,0,3,COG.enlightenment
F,2,140,31,0.0,258.3582185556684,7,0,5,FND.ahistorical
F,2,146,31,0.0,251.97112490109058,6,1,5,FND.ahistorical
F,2,148,31,0.0,258.2985046273435,6,0,5,FND.ahistorical
F,2,150,31,0.0,258.49756126228004,5,0,3,COG.enlightenment
F,2,152,31,0.0,257.1863983948028,3,0,2,PRP.new
F,2,154,31,0.0,251.80640441084924,7,0,5,PER.see
F,2,155,31,0.0,257.5239290126307,13,0,5,PER.see
F,2,160,31,0.0,256.28660038577857,6,0,5,PER.see
F,2,16,32,0.15700640530758658,238.71319115145974,1,0,4,LOG.effect
F,2,17,32,0.1312408608926665,245.99271699185059,5,0,5,FND.ahistorical
F,2,18,32,0.03161614215516728,246.08332018561816,3,0,5,FND.ahistorical
F,2,26,32,0.07686895094506774,244.71765759704112,4,0,4,PER.see
F,2,27,32,0.0,243.9053049025487,7,0,3,EMO.joy
F,2,29,32,0.024169781766949505,242.58793061828482,9,0,5,FND.ahistorical
F,2,56,32,0.16865804851907207,244.81184480224314,4,0,5,FND.ahistorical
F,2,57,32,0.28179039270803263,237.7604827626837,1,0,5,FND.ahistorical
F,2,58,32,0.04664332890107126,242.50784633073118,2,0,5,ACT.create
F,2,78,32,0.0,241.2003297737096,3,0,3,PER.see
F,2,87,32,0.1532163136007565,239.58851885954795,4,0,4,PER.see
F,2,99,32,0.12235118028633885,244.58944264789292,1,0,4,LOG.effect
F,2,100,32,0.0,239.8001037413938,3,0,5,FND.ahistorical
F,2,102,32,0.09723067558003784,245.28752867224202,2,0,2,PRP.new
F,2,112,32,0.0,240.5175766577629,10,0,5,FND.ahistorical
F,2,119,32,0.0,243.51739124513466,5,0,5,FND.ahistorical
F,2,120,32,0.15527337835532662,243.62301794096112,1,0,3,PER.see
F,2,121,32,0.0,237.04737825278474,5,0,5,FND.ahistorical
F,2,127,32,0.0,238.1564099434578,2,0,4,LOG.effect
F,2,128,32,0.0,240.67249276292034,4,0,5,FND.ahistorical
F,2,134,32,0.08666321947325739,236.68123526465226,4,0,5,FND.ahistorical
F,2,138,32,0.0,237.50631845998439,5,1,3,COG.enlightenment
F,2,140,32,0.0,244.53440259548188,12,1,5,FND.ahistorical
F,2,146,32,0.0,242.38805950410597,5,0,5,FND.ahistorical
F,2,148,32,0.0,236.84484961111116,8,0,5,FND.ahistorical
F,2,150,32,0.0,240.24533974283565,6,0,3,COG.enlightenment
F,2,152,32,0.0,245.85852921500162,7,0,2,PRP.new
F,2,154,32,0.0,245.9181888285243,11,0,5,PER.see
F,2,155,32,0.0,245.71331927761145,7,0,5,PER.see
F,2,160,32,0.0,245.46240728605613,5,1,5,PER.see
F,2,162,32,0.0,237.02099182695835,3,0,2,PRP.new
F,2,163,32,0.0,244.8008546473479,4,1,2,PRP.new
F,2,165,32,0.0,245.99183320330644,3,0,2,PRP.new
F,2,16,33,0.15700640530758658,243.90400736436783,2,0,4,LOG.effect
F,2,17,33,0.1312408608926665,244.75657486604766,9,0,5,FND.ahistorical
F,2,18,33,0.03161614215516728,241.65876205814146,2,0,5,FND.ahistorical
F,2,26,33,0.07686895094506774,239.19862291388927,3,1,4,PER.see
F,2,27,33,0.0,244.67642761211908,5,1,3,EMO.joy
F,2,29,33,0.024169781766949505,243.93813654947465,4,0,5,FND.ahistorical
F,2,56,33,0.16865804851907207,238.20911519627384,6,0,5,FND.ahistorical
F,2,57,33,0.28179039270803263,242.81084995267526,4,0,5,FND.ahistorical
F,2,58,33,0.04664332890107126,244.30436696777184,5,0,5,ACT.create
F,2,78,33,0.0,244.0689107482505,2,0,3,PER.see
F,2,87,33,0.1532163136007565,244.38747447633213,3,0,4,PER.see
F,2,99,33,0.12235118028633885,239.40399880049725,4,0,4,LOG.effect
F,2,100,33,0.0,244.29783679503794,6,0,5,FND.ahistorical
F,2,102,33,0.09723067558003784,241.1075486018009,2,0,2,PRP.new
F,2,112,33,0.0,244.10962463460885,2,0,5,FND.ahistorical
F,2,119,33,0.0,243.93968707727697,2,0,5,FND.ahistorical
F,2,120,33,0.15527337835532662,238.83760288265205,6,0,3,PER.see
F,2,121,33,0.0,238.63502333661688,7,0,5,FND.ahistorical
F,2,127,33,0.0,243.8305994502748,5,1,4,LOG.effect
F,2,128,33,0.0,244.39073253925778,5,0,5,FND.ahistorical
F,2,134,33,0.08666321947325739,243.68032746247187,8,0,5,FND.ahistorical
F,2,138,33,0.0,244.87762813256154,7,1,3,COG.enlightenment
F,2,140,33,0.0,239.19157092308126,9,0,5,FND.ahistorical
F,2,146,33,0.0,244.87783747064972,5,0,5,FND.ahistorical
F,2,148,33,0.0,240.13292963679243,4,0,5,FND.ahistorical
F,2,150,33,0.0,244.9946400108616,6,1,3,COG.enlightenment
F,2,152,33,0.0,243.5255290153595,4,1,2,PRP.new
F,2,154,33,0.0,242.16166819157968,6,0,5,PER.see
F,2,155,33,0.0,244.55430711076565,5,0,5,PER.see
F,2,160,33,0.0,238.96118093586273,6,0,5,PER.see
F,2,162,33,0.0,240.25383463122236,2,0,2,PRP.new
F,2,165,33,0.0,239.6175421681494,4,0,2,PRP.new
F,2,167,33,0.0,241.59050447393233,3,0,2,PER.hear
F,2,168,33,0.0,244.3833727382128,2,0,3,COG.enlightenment
F,2,16,34,0.15700640530758658,276.72717526737415,5,0,4,LOG.effect
F,2,17,34,0.1312408608926665,270.87759274885764,4,0,5,FND.ahistorical
F,2,18,34,0.03161614215516728,277.5441276622242,2,1,5,FND.ahistorical
F,2,26,34,0.07686895094506774,268.58248962210274,5,1,4,PER.see
F,2,27,34,0.0,269.53975465359247,2,0,3,EMO.joy
F,2,29,34,0.024169781766949505,269.61218999820335,4,0,5,FND.ahistorical
F,2,56,34,0.16865804851907207,274.83796262054454,9,0,5,FND.ahistorical
F,2,57,34,0.28179039270803263,268.9427339432321,8,0,5,FND.ahistorical
F,2,58,34,0.04664332890107126,277.5737419072335,1,0,5,ACT.create
F,2,78,34,0.0,270.01376566072247,1,0,3,PER.see
F,2,87,34,0.1532163136007565,270.1232237757666,3,0,4,PER.see
F,2,99,34,0.12235118028633885,274.2882034553842,3,0,4,LOG.effect
F,2,100,34,0.0,275.7460649467586,5,0,5,FND.ahistorical
F,2,102,34,0.09723067558003784,268.87392168587184,4,0,2,PRP.new
F,2,112,34,0.0,273.61662438233617,8,0,5,FND.ahistorical
F,2,119,34,0.0,270.6204500050452,7,0,5,FND.ahistorical
F,2,120,34,0.15527337835532662,274.54434574586924,7,0,3,PER.see
F,2,121,34,0.0,276.1177611632763,10,0,5,FND.ahistorical
F,2,127,34,0.0,269.02191847229847,4,1,4,LOG.effect
F,2,128,34,0.0,274.1480113526711,6,0,5,FND.ahistorical
F,2,134,34,0.08666321947325739,268.68518386375274,3,0,5,FND.ahistorical
F,2,138,34,0.0,268.5257998238408,5,0,3,COG.enlightenment
F,2,140,34,0.0,270.22896393203564,7,0,5,FND.ahistorical
F,2,146,34,0.0,268.6665216861089,3,0,5,FND.ahistorical
F,2,148,34,0.0,276.9028067709947,7,0,5,FND.ahistorical
F,2,150,34,0.0,273.4212984135323,5,1,3,COG.enlightenment
F,2,154,34,0.0,275.51177979841856,3,1,5,PER.see
F,2,155,34,0.0,272.72415291748354,3,0,5,PER.see
F,2,160,34,0.0,268.654818814647,6,0,5,PER.see
F,2,162,34,0.0,273.10653500092224,2,0,2,PRP.new
F,2,165,34,0.0,271.6176363412201,2,0,2,PRP.new
F,2,167,34,0.0,275.04757339480386,3,0,2,PER.hear
F,2,168,34,0.0,268.6807759456336,2,0,3,COG.enlightenment
F,2,172,34,0.0,268.66597160422464,3,0,2,COG.enlightenment
F,2,174,34,0.0,277.232575671026,2,1,2,PRP.new
F,2,175,34,0.0,273.5808404324291,2,0,2,PRP.new
F,2,176,34,0.0,273.28178284310275,6,0,2,PRP.new
F,2,16,35,0.15700640530758658,283.20772593480103,5,0,4,LOG.effect
F,2,17,35,0.1312408608926665,281.50203734760703,6,0,5,FND.ahistorical
F,2,18,35,0.03161614215516728,282.36090490296715,3,0,5,FND.ahistorical
F,2,26,35,0.07686895094506774,280.5525104408072,3,0,4,PER.see
F,2,27,35,0.0,284.5523062690886,5,1,3,EMO.joy
F,2,29,35,0.024169781766949505,281.71427140394707,3,0,5,FND.ahistorical
F,2,56,35,0.16865804851907207,282.0550978090729,8,0,5,FND.ahistorical
F,2,57,35,0.28179039270803263,283.88812787175084,8,0,5,FND.ahistorical
F,2,58,35,0.04664332890107126,283.12566552092744,7,0,5,ACT.create
F,2,78,35,0.0,280.3825635758782,6,0,3,PER.see
F,2,87,35,0.1532163136007565,281.1108229983736,5,0,4,PER.see
F,2,99,35,0.12235118028633885,284.9609645243295,2,0,4,LOG.effect
F,2,100,35,0.0,281.1439257674604,7,0,5,FND.ahistorical
F,2,102,35,0.09723067558003784,283.5798728867124,3,0,2,PRP.new
F,2,112,35,0.0,283.18899519781746,8,0,5,FND.ahistorical
F,2,120,35,0.15527337835532662,283.47973303642044,5,0,3,PER.see
F,2,121,35,0.0,283.3214687251846,5,0,5,FND.ahistorical
F,2,127,35,0.0,282.5807771857501,6,0,4,LOG.effect
F,2,128,35,0.0,282.32097848905414,2,0,5,FND.ahistorical
F,2,134,35,0.08666321947325739,280.34347777236417,9,0,5,FND.ahistorical
F,2,138,35,0.0,283.73515798540905,1,1,3,COG.enlightenment
F,2,140,35,0.0,283.71151097905465,6,1,5,FND.ahistorical
F,2,146,35,0.0,285.5537500711362,14,1,5,FND.ahistorical
F,2,148,35,0.0,285.418292326889,8,0,5,FND.ahistorical
F,2,150,35,0.0,285.27636864179294,2,0,3,COG.enlightenment
F,2,154,35,0.0,283.66391442759345,7,0,5,PER.see
F,2,155,35,0.26333078254428344,285.35522809823635,5,0,5,PER.see
F,2,160,35,0.0,281.34124806424364,5,0,5,PER.see
F,2,167,35,0.0,282.3671826893998,2,0,2,PER.hear
F,2,168,35,0.0,280.6289437155469,4,0,3,COG.enlightenment
F,2,172,35,0.0,280.7044140002828,2,0,2,COG.enlightenment
F,2,175,35,0.0,280.6667694486029,7,0,2,PRP.new
F,2,177,35,0.0,280.7141363192626,7,0,4,LOG.effect
F,2,178,35,0.0,282.1971416033829,2,0,2,PRP.new
F,2,179,35,0.0,280.73879223147213,4,0,2,PRP.new
F,2,182,35,0.0,285.49934134130706,2,0,2,PRP.new
F,2,16,36,0.15700640530758658,270.4335015138787,2,0,4,LOG.effect
F,2,17,36,0.1312408608926665,273.6784332605431,2,0,5,FND.ahistorical
F,2,18,36,0.03161614215516728,272.7492700736467,2,1,5,FND.ahistorical
F,2,26,36,0.07686895094506774,270.2478739566809,6,0,4,PER.see
F,2,27,36,0.0,269.5362948503731,6,0,3,EMO.joy
F,2,29,36,0.024169781766949505,270.9889322916051,4,0,5,FND.ahistorical
F,2,56,36,0.16865804851907207,271.80732794711236,3,0,5,FND.ahistorical
F,2,57,36,0.28179039270803263,271.0174796480062,5,0,5,FND.ahistorical
F,2,58,36,0.04664332890107126,270.68595495626766,5,0,5,ACT.create
F,2,78,36,0.0,274.17882749892874,6,0,3,PER.see
F,2,87,36,0.1532163136007565,276.229416047625,2,0,4,PER.see
F,2,99,36,0.12235118028633885,269.03199859962433,2,0,4,LOG.effect
F,2,100,36,0.0,270.14178742448985,10,1,5,FND.ahistorical
F,2,112,36,0.0,271.83322122221875,4,0,5,FND.ahistorical
F,2,120,36,0.15527337835532662,277.1934752838833,2,0,3,PER.see
F,2,121,36,0.0,270.97760080249,3,0,5,FND.ahistorical
F,2,127,36,0.0,269.73555606402965,5,0,4,LOG.effect
F,2,128,36,0.0,272.0764095722123,7,0,5,FND.ahistorical
F,2,134,36,0.08666321947325739,274.96045985812646,6,0,5,FND.ahistorical
F,2,138,36,0.0,270.6387225856015,4,0,3,COG.enlightenment
F,2,140,36,0.0,270.49391668477585,5,0,5,FND.ahistorical
F,2,146,36,0.0,269.0347643890368,4,0,5,FND.ahistorical
F,2,148,36,0.0,270.5130841464594,4,0,5,FND.ahistorical
F,2,150,36,0.0,269.50231329225267,3,0,3,COG.enlightenment
F,2,154,36,0.0,269.60288789821584,1,0,5,PER.see
F,2,155,36,0.26333078254428344,272.2116796842081,5,0,5,PER.see
F,2,160,36,0.0,276.27570222311294,7,0,5,PER.see
F,2,175,36,0.0,272.1711349016079,2,0,2,PRP.new
F,2,177,36,0.0,276.21786521813084,4,0,4,LOG.effect
F,2,178,36,0.0,272.07603265806694,2,0,2,PRP.new
F,2,179,36,0.0,276.5086800403418,7,0,2,PRP.new
F,2,182,36,0.0,269.86414905343213,2,0,2,PRP.new
F,2,185,36,0.0,271.9799725286292,9,0,5,PER.see
F,2,188,36,0.0,270.0166847886753,3,0,2,PRP.new
F,2,189,36,0.0,269.56581737178533,3,0,2,PRP.new
F,2,16,37,0.15700640530758658,297.36877150417433,6,0,4,LOG.effect
F,2,17,37,0.1312408608926665,302.02830792637235,8,0,5,FND.ahistorical
F,2,18,37,0.03161614215516728,300.54239303736597,1,0,5,FND.ahistorical
F,2,26,37,0.07686895094506774,300.8933408216151,6,0,4,PER.see
F,2,27,37,0.0,302.7052234429318,6,0,3,EMO.joy
F,2,29,37,0.024169781766949505,303.7313477021894,6,0,5,FND.ahistorical
F,2,56,37,0.16865804851907207,294.382036276107,7,1,5,FND.ahistorical
F,2,57,37,0.28179039270803263,299.3271791822008,6,0,5,FND.ahistorical
F,2,58,37,0.04664332890107126,302.178832955192,4,0,5,ACT.create
F,2,78,37,0.0,297.1745031712816,1,0,3,PER.see
F,2,87,37,0.1532163136007565,297.58948280935795,5,0,4,PER.see
F,2,99,37,0.12235118028633885,296.4847972820053,3,0,4,LOG.effect
F,2,100,37,0.0,296.59667206113596,7,0,5,FND.ahistorical
F,2,112,37,0.0,295.1733019006907,6,0,5,FND.ahistorical
F,2,120,37,0.15527337835532662,302.653224649815,1,0,3,PER.see
F,2,121,37,0.0,297.7671258161725,5,1,5,FND.ahistorical
F,2,127,37,0.0,295.123569946027,5,0,4,LOG.effect
F,2,128,37,0.0,295.0140937805387,4,0,5,FND.ahistorical
F,2,134,37,0.08666321947325739,296.3373237165696,3,0,5,FND.ahistorical
F,2,138,37,0.0,299.0315684360943,2,0,3,COG.enlightenment
F,2,140,37,0.0,294.04404678257754,9,0,5,FND.ahistorical
F,2,146,37,0.0,295.9143130716986,8,0,5,FND.ahistorical
F,2,148,37,0.0,294.2826167877764,13,0,5,FND.ahistorical
F,2,150,37,0.0,304.2830442858433,2,0,3,COG.enlightenment
F,2,154,37,0.0,302.3796498946933,6,0,5,PER.see
F,2,155,37,0.26333078254428344,297.2206448690657,9,0,5,PER.see
F,2,160,37,0.0,295.0757219427406,6,0,5,PER.see
F,2,177,37,0.0,294.9376667076802,4,0,4,LOG.effect
F,2,178,37,0.0,294.96888765573885,5,0,2,PRP.new
F,2,179,37,0.0,299.56095206208374,3,0,2,PRP.new
F,2,182,37,0.0,297.2785360030677,2,0,2,PRP.new
F,2,185,37,0.0,296.6503640895414,10,0,5,PER.see
F,2,188,37,0.0,299.33553550842055,2,0,2,PRP.new
F,2,191,37,0.0,299.4484887278554,4,0,2,PRP.new
F,2,16,38,0.15700640530758658,255.1432273469632,6,0,4,LOG.effect
F,2,17,38,0.033980365346212696,256.0363705315282,7,0,5,FND.ahistorical
F,2,18,38,0.03161614215516728,255.19280694682917,4,0,5,FND.ahistorical
F,2,26,38,0.07686895094506774,248.6275757045986,5,0,4,PER.see
F,2,27,38,0.0,253.1516755251269,1,0,3,EMO.joy
F,2,29,38,0.024169781766949505,246.86692558044905,6,0,5,FND.ahistorical
F,2,56,38,0.16865804851907207,256.32361436875095,7,0,5,FND.ahistorical
F,2,57,38,0.28179039270803263,255.83098043899187,10,0,5,FND.ahistorical
F,2,58,38,0.04664332890107126,246.65423321535832,7,0,5,ACT.create
F,2,78,38,0.0,256.7408108687375,4,0,3,PER.see
F,2,87,38,0.1532163136007565,256.69475098247017,4,0,4,PER.see
F,2,99,38,0.12235118028633885,246.69612272980376,2,0,4,LOG.effect
F,2,100,38,0.0,249.16436631687702,10,0,5,FND.ahistorical
F,2,120,38,0.15527337835532662,254.53643384351045,4,0,3,PER.see
F,2,121,38,0.0,248.22165206311894,4,0,5,FND.ahistorical
F,2,127,38,0.0,246.87271243206635,1,0,4,LOG.effect
F,2,128,38,0.0,250.29212311517665,5,0,5,FND.ahistorical
F,2,134,38,0.08666321947325739,253.12862491819692,1,0,5,FND.ahistorical
F,2,138,38,0.0,246.82482976915279,4,0,3,COG.enlightenment
F,2,140,38,0.0,247.8788577137071,9,0,5,FND.ahistorical
F,2,146,38,0.0,250.06627780976393,5,0,5,FND.ahistorical
F,2,148,38,0.0,248.95249784690978,6,0,5,FND.ahistorical
F,2,150,38,0.0,248.53386376144044,5,0,3,COG.enlightenment
F,2,154,38,0.0,256.65020251033985,7,0,5,PER.see
F,2,155,38,0.26333078254428344,252.45577567984532,10,0,5,PER.see
F,2,160,38,0.0,255.63163070190546,7,0,5,PER.see
F,2,177,38,0.0,251.6337670817619,5,1,4,LOG.effect
F,2,179,38,0.0,252.18453498356354,5,0,2,PRP.new
F,2,182,38,0.0,247.27240104984077,2,1,2,PRP.new
F,2,185,38,0.0,256.0196529149524,6,0,5,PER.see
F,2,191,38,0.0,253.50869641757055,2,0,2,PRP.new
F,2,193,38,0.0,249.58303937429764,3,0,2,PRP.new
F,2,16,39,0.15700640530758658,256.5358600586075,6,0,4,LOG.effect
F,2,17,39,0.033980365346212696,257.2838315616001,3,1,5,FND.ahistorical
F,2,18,39,0.03161614215516728,250.03187816125188,4,0,5,FND.ahistorical
F,2,26,39,0.07686895094506774,253.80849628866736,3,0,4,PER.see
F,2,27,39,0.0,254.89455842011404,3,0,3,EMO.joy
F,2,29,39,0.024169781766949505,250.95542230271406,2,0,5,FND.ahistorical
F,2,56,39,0.16865804851907207,257.29625987015595,7,0,5,FND.ahistorical
F,2,57,39,0.28179039270803263,256.17871348200504,3,0,5,FND.ahistorical
F,2,58,39,0.04664332890107126,256.92000196396174,6,1,5,ACT.create
F,2,78,39,0.0,253.97409612320104,1,0,3,PER.see
F,2,99,39,0.12235118028633885,254.5032613371476,6,0,4,LOG.effect
F,2,100,39,0.0,256.44603274019244,8,0,5,FND.ahistorical
F,2,120,39,0.15527337835532662,257.4505059894308,2,0,3,PER.see
F,2,121,39,0.0,255.66897910755938,5,0,5,FND.ahistorical
F,2,127,39,0.0,255.13048451893846,5,0,4,LOG.effect
F,2,128,39,0.0,254.4154954920075,9,0,5,FND.ahistorical
F,2,134,39,0.08666321947325739,255.9507928935663,5,0,5,FND.ahistorical
F,2,138,39,0.0,256.9231223671716,4,0,3,COG.enlightenment
F,2,140,39,0.0,256.5578289799132,8,1,5,FND.ahistorical
F,2,146,39,0.0,252.09456338474962,5,0,5,FND.ahistorical
F,2,148,39,0.0,257.3828565588537,3,0,5,FND.ahistorical
F,2,150,39,0.0,257.014578351988,2,0,3,COG.enlightenment
F,2,154,39,0.0,256.413114366326,5,0,5,PER.see
F,2,155,39,0.26333078254428344,256.292712561786,2,0,5,PER.see
F,2,160,39,0.0,256.9088599991617,5,0,5,PER.see
F,2,177,39,0.0,251.0697661352205,5,0,4,LOG.effect
F,2,185,39,0.0,252.55013708177262,11,1,5,PER.see
F,2,195,39,0.0,253.72111028746087,4,0,5,FND.ahistorical
F,2,198,39,0.0,256.4075354562136,2,0,2,PRP.new
F,2,199,39,0.0,256.5854581656507,3,0,2,COG.enlightenment
F,2,16,40,0.15700640530758658,282.7203731844084,6,0,4,LOG.effect
F,2,17,40,0.033980365346212696,288.89195469150604,7,0,5,FND.ahistorical
F,2,18,40,0.03161614215516728,282.1352412323155,6,0,5,FND.ahistorical
F,2,26,40,0.07686895094506774,288.7120738731475,5,0,4,PER.see
F,2,27,40,0.0,289.17004734824224,1,0,3,EMO.joy
F,2,29,40,0.024169781766949505,289.06137887917146,8,0,5,FND.ahistorical
F,2,56,40,0.16865804851907207,287.96180462630537,3,0,5,FND.ahistorical
F,2,57,40,0.28179039270803263,278.7554547632344,4,0,5,FND.ahistorical
F,2,58,40,0.04664332890107126,286.21967013897944,4,0,5,ACT.create
F,2,78,40,0.0,285.0851604413513,8,0,3,PER.see
F,2,99,40,0.12235118028633885,283.7746591936817,6,0,4,LOG.effect
F,2,100,40,0.0,285.0974916691107,9,0,5,FND.ahistorical
F,2,120,40,0.15527337835532662,288.59755206608935,4,0,3,PER.see
F,2,121,40,0.0,280.0479360430244,7,0,5,FND.ahistorical
F,2,127,40,0.0,283.0707777602361,5,0,4,LOG.effect
F,2,128,40,0.0,287.44298247592485,3,0,5,FND.ahistorical
F,2,134,40,0.08666321947325739,285.62078102416893,5,0,5,FND.ahistorical
F,2,140,40,0.0,284.6832453981341,6,0,5,FND.ahistorical
F,2,146,40,0.0,284.21438631849577,6,0,5,FND.ahistorical
F,2,148,40,0.0,278.7554228302188,1,0,5,FND.ahistorical
F,2,150,40,0.0,287.76255940989427,6,0,3,COG.enlightenment
F,2,154,40,0.0,288.8780089792856,6,0,5,PER.see
F,2,155,40,0.26333078254428344,288.7830302668566,5,0,5,PER.see
F,2,160,40,0.0,286.48689522131986,6,0,5,PER.see
F,2,177,40,0.0,283.38224193087086,5,0,4,LOG.effect
F,2,185,40,0.0,278.74596547679766,5,0,5,PER.see
F,2,195,40,0.0,289.19910497718973,4,0,5,FND.ahistorical
F,2,199,40,0.0,288.3304328120054,2,0,2,COG.enlightenment
F,2,200,40,0.0,284.0355688125149,4,0,4,ACT.create
F,2,201,40,0.0,289.20887344495094,2,0,3,COG.enlightenment
F,2,202,40,0.0,285.57125607145565,3,0,2,PRP.new
F,2,16,41,0.15700640530758658,260.0820882698107,3,0,4,LOG.effect
F,2,17,41,0.033980365346212696,264.69866233723735,6,0,5,FND.ahistorical
F,2,18,41,0.03161614215516728,264.8364061776631,4,0,5,FND.ahistorical
F,2,26,41,0.07686895094506774,261.05727316763864,4,0,4,PER.see
F,2,27,41,0.0,265.7181350310201,6,0,3,EMO.joy
F,2,29,41,0.024169781766949505,259.9187738167534,4,0,5,FND.ahistorical
F,2,56,41,0.16865804851907207,265.7037669440554,5,0,5,FND.ahistorical
F,2,57,41,0.28179039270803263,260.0204765207112,9,0,5,FND.ahistorical
F,2,58,41,0.04664332890107126,260.92667773864736,7,0,5,ACT.create
F,2,78,41,0.0,262.8026337864386,4,0,3,PER.see
F,2,99,41,0.12235118028633885,265.61406015887275,4,0,4,LOG.effect
F,2,100,41,0.0,260.153177988467,2,0,5,FND.ahistorical
F,2,120,41,0.15527337835532662,260.0286368939643,5,0,3,PER.see
F,2,121,41,0.0,260.06322279949086,1,0,5,FND.ahistorical
F,2,127,41,0.0,262.6856964747724,7,0,4,LOG.effect
F,2,128,41,0.0,260.02995312419773,9,2,5,FND.ahistorical
F,2,134,41,0.08666321947325739,260.8732985611814,9,0,5,FND.ahistorical
F,2,140,41,0.0,262.56202809815056,4,0,5,FND.ahistorical
F,2,146,41,0.0,260.06605654759096,6,0,5,FND.ahistorical
F,2,148,41,0.0,262.9845436466897,8,0,5,FND.ahistorical
F,2,150,41,0.0,263.6636099055353,7,1,3,COG.enlightenment
F,2,154,41,0.0,262.7715109266621,8,0,5,PER.see
F,2,155,41,0.26333078254428344,264.72299633318073,8,1,5,PER.see
F,2,160,41,0.0,263.05195881624616,10,1,5,PER.see
F,2,177,41,0.0,262.6113132044732,4,0,4,LOG.effect
F,2,185,41,0.0,263.61211563541553,4,0,5,PER.see
F,2,195,41,0.0,262.7039538656509,5,0,5,FND.ahistorical
F,2,199,41,0.0,262.90588519978223,2,0,2,COG.enlightenment
F,2,200,41,0.0,262.7995656809037,4,0,4,ACT.create
F,2,201,41,0.0,263.49019578296077,4,0,3,COG.enlightenment
F,2,202,41,0.0,261.37613161962787,3,0,2,PRP.new
F,2,206,41,0.0,260.6009244300414,7,0,2,PER.hear
F,2,207,41,0.0,260.60534108408535,3,0,2,PER.hear
