seed,window,lid,n_core,s_avg,r_core,rho,links_total,log10_pbirth,B,b_gen_old
4,36,235,2,0.053779,0.879095,0.000226,2830,-12.0672,12.0672,0.094554
4,36,231,2,0.182657,0.999845,0.000226,2830,-11.4803,11.4803,0.365257
4,37,240,2,0.04769,0.976227,0.000235,2938,-12.0576,12.0576,0.093112
4,37,237,4,0.338473,0.751522,0.000235,2938,-26.0851,26.0851,1.017479
4,37,239,2,0.058597,0.815862,0.000235,2938,-12.0461,12.0461,0.095614
4,39,242,2,0.117278,0.982472,0.000218,2720,-11.6975,11.6975,0.230446
4,39,244,2,0.079188,0.999456,0.000218,2720,-11.8607,11.8607,0.158289
4,40,248,2,0.029308,0.997839,0.000223,2787,-12.2825,12.2825,0.058489
4,40,245,2,0.054014,0.913661,0.000223,2787,-12.0552,12.0552,0.098702
4,40,247,2,0.011353,0.99964,0.000223,2787,-12.6936,12.6936,0.022697
4,41,257,2,0.014525,0.908571,0.000214,2678,-12.6454,12.6454,0.026393
4,41,258,2,0.016715,0.915564,0.000214,2678,-12.581,12.581,0.030608
4,41,250,5,0.236631,0.831786,0.000214,2678,-33.9145,33.9145,0.984133
4,41,252,2,0.028225,0.883348,0.000214,2678,-12.3691,12.3691,0.049865
4,41,254,2,0.044434,0.999549,0.000214,2678,-12.1183,12.1183,0.088828
4,41,255,2,0.0693,0.75707,0.000214,2678,-12.046,12.046,0.104931
4,42,260,4,0.40167,0.796767,0.000219,2735,-25.8791,25.8791,1.28015
4,42,261,2,0.07791,0.957851,0.000219,2735,-11.8838,11.8838,0.149253
4,42,262,2,0.067382,0.79475,0.000219,2735,-12.0279,12.0279,0.107104
4,42,263,2,0.072521,0.985371,0.000219,2735,-11.9026,11.9026,0.142921
4,43,266,3,0.487898,0.610745,0.000213,2661,-18.7137,18.7137,0.893945
4,43,267,2,0.620472,0.992436,0.000213,2661,-10.9792,10.9792,1.231558
4,43,268,2,0.012318,0.580701,0.000213,2661,-12.9141,12.9141,0.014307
4,43,269,2,0.248328,0.440248,0.000213,2661,-11.7299,11.7299,0.218651
4,43,270,2,0.112031,0.95506,0.000213,2661,-11.7392,11.7392,0.213992
4,44,273,2,0.063704,0.944315,0.000215,2683,-11.9857,11.9857,0.120314
4,44,274,2,0.064509,0.732999,0.000215,2683,-12.0903,12.0903,0.09457
4,44,271,2,0.020307,0.957843,0.000215,2683,-12.4761,12.4761,0.038901
4,45,275,2,0.009349,0.999894,0.000213,2665,-12.7972,12.7972,0.018697
4,45,276,2,0.011611,0.986048,0.000213,2665,-12.7092,12.7092,0.022898
4,47,279,4,0.436649,0.725053,0.00021,2625,-25.9467,25.9467,1.266375
4,48,281,2,0.061641,0.96781,0.000216,2703,-11.9861,11.9861,0.119313
4,48,282,2,0.112374,0.96351,0.000216,2703,-11.7273,11.7273,0.216547
4,49,290,2,0.012834,0.999869,0.000219,2733,-12.6487,12.6487,0.025665
4,49,285,2,0.169493,0.675586,0.000219,2733,-11.6982,11.6982,0.229015
4,49,286,2,0.010235,0.94531,0.000219,2733,-12.7713,12.7713,0.01935
4,50,292,2,0.133452,0.945099,0.000217,2713,-11.6594,11.6594,0.25225
4,50,293,2,0.153229,0.931331,0.000217,2713,-11.6058,11.6058,0.285413
4,50,294,2,0.210405,0.892164,0.000217,2713,-11.4867,11.4867,0.375431
4,51,295,5,0.389696,0.084658,0.000215,2681,-37.0153,37.0153,0.164954
4,51,296,4,0.411734,0.428978,0.000215,2681,-26.6796,26.6796,0.7065
4,51,297,2,0.108968,0.975544,0.000215,2681,-11.7388,11.7388,0.212605
4,51,298,2,0.112763,0.84762,0.000215,2681,-11.785,11.785,0.19116
4,51,300,2,0.098976,0.999976,0.000215,2681,-11.7698,11.7698,0.197948
4,52,305,2,0.024885,0.985994,0.000206,2577,-12.3927,12.3927,0.049074
4,52,306,2,0.011548,0.932627,0.000206,2577,-12.7503,12.7503,0.02154
4,52,302,5,0.417168,0.60578,0.000206,2577,-33.5471,33.5471,1.263559
4,52,303,2,0.012734,0.977188,0.000206,2577,-12.6876,12.6876,0.024887
4,53,307,4,0.266688,0.683955,0.000215,2684,-26.6362,26.6362,0.729609
4,53,308,4,0.291225,0.750189,0.000215,2684,-26.4011,26.4011,0.873896
4,53,309,5,0.231555,0.30999,0.000215,2684,-35.663,35.663,0.358899
4,53,310,4,0.360156,0.49642,0.000215,2684,-26.6622,26.6622,0.715155
4,53,314,2,0.007212,0.99623,0.000215,2684,-12.9084,12.9084,0.01437
4,53,316,2,0.017284,0.97624,0.000215,2684,-12.5377,12.5377,0.033746
4,53,318,2,0.00766,0.930736,0.000215,2684,-12.9118,12.9118,0.01426
4,53,319,2,0.043464,0.323998,0.000215,2684,-12.6162,12.6162,0.028165
4,54,322,2,0.410035,0.770716,0.000198,2472,-11.3009,11.3009,0.63204
4,54,323,2,0.215236,0.965268,0.000198,2472,-11.483,11.483,0.415521
4,55,324,5,0.402191,0.903943,0.000208,2604,-32.8972,32.8972,1.817787
4,55,325,5,0.371787,0.866176,0.000208,2604,-33.1079,33.1079,1.610164
4,55,326,5,0.32182,0.875869,0.000208,2604,-33.3393,33.3393,1.409359
4,55,327,2,0.017872,0.983829,0.000208,2604,-12.5329,12.5329,0.035166
4,55,329,2,0.038388,0.738368,0.000208,2604,-12.3255,12.3255,0.056689
4,55,330,2,0.049232,0.975061,0.000208,2604,-12.0967,12.0967,0.096009
4,55,332,2,0.029631,0.877243,0.000208,2604,-12.3631,12.3631,0.051987
4,55,335,2,0.012735,0.978665,0.000208,2604,-12.6824,12.6824,0.024927
4,55,336,2,0.075007,0.48272,0.000208,2604,-12.2192,12.2192,0.072414
4,56,338,5,0.332582,0.134367,0.000203,2535,-36.5854,36.5854,0.223441
4,56,339,2,0.567812,0.391792,0.000203,2535,-11.4424,11.4424,0.444928
4,56,340,2,0.765524,0.889956,0.000203,2535,-10.9563,10.9563,1.362566
4,58,344,2,0.300661,0.920353,0.000197,2465,-11.3598,11.3598,0.553429
4,58,345,2,0.066032,0.664123,0.000197,2465,-12.1598,12.1598,0.087707
4,58,342,2,0.613177,0.999994,0.000197,2465,-11.0142,11.0142,1.226347
4,59,352,2,0.070157,0.970252,0.000202,2523,-11.9588,11.9588,0.136139
4,59,353,2,0.070272,0.938265,0.000202,2523,-11.9726,11.9726,0.131868
4,59,346,4,0.406376,0.355232,0.000202,2523,-27.0215,27.0215,0.577432
4,59,348,2,0.047653,0.99056,0.000202,2523,-12.1178,12.1178,0.094406
4,60,354,5,0.319908,0.499881,0.000204,2545,-34.3638,34.3638,0.799581
4,61,355,3,0.287636,0.958798,0.000203,2537,-18.8224,18.8224,0.827356
4,61,358,2,0.024231,0.999762,0.000203,2537,-12.4051,12.4051,0.048451
4,61,359,2,0.028177,0.78328,0.000203,2537,-12.4455,12.4455,0.044141
4,62,360,2,0.065765,0.999991,0.000209,2606,-11.9597,11.9597,0.131528
4,62,361,2,0.062688,0.970689,0.000209,2606,-11.9934,11.9934,0.1217
4,62,366,2,0.360893,0.981274,0.000209,2606,-11.2285,11.2285,0.70827
4,62,367,2,0.021383,0.998873,0.000209,2606,-12.4481,12.4481,0.042719
4,62,368,2,0.236758,0.995627,0.000209,2606,-11.4053,11.4053,0.471446
4,63,369,5,0.452994,0.797782,0.000207,2586,-32.9197,32.9197,1.806951
4,63,370,5,0.232664,0.698106,0.000207,2586,-34.309,34.309,0.812122
4,63,371,2,0.157714,0.767477,0.000207,2586,-11.6981,11.6981,0.242084
4,63,374,2,0.216071,0.987257,0.000207,2586,-11.452,11.452,0.426636
4,63,375,2,0.012942,0.975696,0.000207,2586,-12.6797,12.6797,0.025255
4,63,376,2,0.385074,0.927273,0.000207,2586,-11.2283,11.2283,0.714138
4,63,377,2,0.360993,0.882339,0.000207,2586,-11.2779,11.2779,0.637035
4,64,379,5,0.361946,0.456104,0.000195,2442,-34.3803,34.3803,0.825425
4,64,380,3,0.397741,0.892555,0.000195,2442,-18.6362,18.6362,1.065016
4,64,381,5,0.280928,0.531871,0.000195,2442,-34.5535,34.5535,0.747089
4,64,382,2,0.053842,0.989384,0.000195,2442,-12.0794,12.0794,0.10654
4,64,383,2,0.070426,0.660131,0.000195,2442,-12.1385,12.1385,0.092981
4,66,386,2,0.203376,0.354794,0.000205,2561,-11.927,11.927,0.144313
4,66,387,2,0.177081,0.999821,0.000205,2561,-11.5371,11.5371,0.354097
4,66,389,2,0.368271,0.978341,0.000205,2561,-11.2286,11.2286,0.72059
4,68,392,4,0.416807,0.684097,0.0002,2496,-26.1487,26.1487,1.140547
4,68,393,2,0.096424,0.833654,0.0002,2496,-11.8912,11.8912,0.160769
4,68,396,2,0.240118,0.997736,0.0002,2496,-11.417,11.417,0.479149
4,68,397,2,0.054016,0.966578,0.0002,2496,-12.0786,12.0786,0.10442
4,68,398,2,0.076126,0.903118,0.0002,2496,-11.9591,11.9591,0.137501
4,68,399,2,0.068424,0.998445,0.0002,2496,-11.9619,11.9619,0.136634
4,68,401,2,0.361785,0.700167,0.0002,2496,-11.3927,11.3927,0.50662
4,69,405,2,0.031481,0.984126,0.000196,2450,-12.3134,12.3134,0.061962
4,69,406,2,0.010187,0.958321,0.000196,2450,-12.8149,12.8149,0.019525
4,69,407,2,0.007474,0.9867,0.000196,2450,-12.9367,12.9367,0.014749
