seed,window,rate,k,H,drift,type_count,J,term_H,term_drift,term_penalty,k_star
999,18,0.001,4,-0.0,0.2679,1,-0.2321,-0.0,0.2679,-0.5,2
999,19,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,19,0.001,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,19,0.001,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,19,0.001,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,19,0.001,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,20,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,20,0.001,1,0.8631,0.4001,2,0.4707,0.8631,0.4001,-0.7925,2
999,20,0.001,2,1.3788,0.5069,3,0.8857,1.3788,0.5069,-1.0,2
999,20,0.001,3,1.3788,0.5069,3,0.8857,1.3788,0.5069,-1.0,2
999,20,0.001,4,1.3788,0.5069,3,0.8857,1.3788,0.5069,-1.0,2
999,21,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
999,21,0.001,1,0.9183,0.0438,2,0.1696,0.9183,0.0438,-0.7925,4
999,21,0.001,2,1.585,0.229,3,0.814,1.585,0.229,-1.0,4
999,21,0.001,3,1.585,0.229,3,0.814,1.585,0.229,-1.0,4
999,21,0.001,4,1.585,0.5121,3,1.0971,1.585,0.5121,-1.0,4
999,22,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,22,0.001,1,-0.0,0.4369,1,-0.0631,-0.0,0.4369,-0.5,2
999,22,0.001,2,-0.0,0.6776,1,0.1776,-0.0,0.6776,-0.5,2
999,22,0.001,3,-0.0,0.6776,1,0.1776,-0.0,0.6776,-0.5,2
999,22,0.001,4,-0.0,0.6776,1,0.1776,-0.0,0.6776,-0.5,2
999,23,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,23,0.001,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,23,0.001,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,23,0.001,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,23,0.001,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,24,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
999,24,0.001,1,1.4138,0.5069,3,0.9207,1.4138,0.5069,-1.0,4
999,24,0.001,2,1.9592,0.7693,4,1.5675,1.9592,0.7693,-1.161,4
999,24,0.001,3,1.9592,0.7693,4,1.5675,1.9592,0.7693,-1.161,4
999,24,0.001,4,2.217,0.7693,5,1.6938,2.217,0.7693,-1.2925,4
999,25,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,25,0.001,1,-0.0,0.5069,1,0.0069,-0.0,0.5069,-0.5,2
999,25,0.001,2,-0.0,0.7693,1,0.2693,-0.0,0.7693,-0.5,2
999,25,0.001,3,-0.0,0.7693,1,0.2693,-0.0,0.7693,-0.5,2
999,25,0.001,4,-0.0,0.7693,1,0.2693,-0.0,0.7693,-0.5,2
1337,1,0.001,0,-0.0,,1,-0.5,-0.0,0,-0.5,0
1337,1,0.001,1,0.3409,,3,-0.6591,0.3409,0,-1.0,0
1337,1,0.001,2,0.5632,,4,-0.5978,0.5632,0,-1.161,0
1337,1,0.001,3,0.5632,,4,-0.5978,0.5632,0,-1.161,0
1337,1,0.001,4,0.5632,,4,-0.5978,0.5632,0,-1.161,0
1337,2,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,2,0.001,1,0.8395,0.279,2,0.326,0.8395,0.279,-0.7925,2
1337,2,0.001,2,1.4499,0.3815,3,0.8314,1.4499,0.3815,-1.0,2
1337,2,0.001,3,1.4499,0.3815,3,0.8314,1.4499,0.3815,-1.0,2
1337,2,0.001,4,1.4499,0.3815,3,0.8314,1.4499,0.3815,-1.0,2
1337,3,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,3,0.001,1,0.2864,0.4118,2,-0.0943,0.2864,0.4118,-0.7925,4
1337,3,0.001,2,0.569,0.4748,3,0.0438,0.569,0.4748,-1.0,4
1337,3,0.001,3,0.569,0.4748,3,0.0438,0.569,0.4748,-1.0,4
1337,3,0.001,4,0.569,0.561,3,0.13,0.569,0.561,-1.0,4
1337,4,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,4,0.001,1,0.5033,0.2851,2,-0.0041,0.5033,0.2851,-0.7925,4
1337,4,0.001,2,0.9864,0.3039,3,0.2903,0.9864,0.3039,-1.0,4
1337,4,0.001,3,0.9864,0.3039,3,0.2903,0.9864,0.3039,-1.0,4
1337,4,0.001,4,0.9864,0.4054,3,0.3918,0.9864,0.4054,-1.0,4
1337,5,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,5,0.001,1,0.65,0.3735,2,0.231,0.65,0.3735,-0.7925,2
1337,5,0.001,2,1.1221,0.3737,3,0.4958,1.1221,0.3737,-1.0,2
1337,5,0.001,3,1.1221,0.3737,3,0.4958,1.1221,0.3737,-1.0,2
1337,5,0.001,4,1.2332,0.4174,4,0.4896,1.2332,0.4174,-1.161,2
1337,6,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,6,0.001,1,0.4537,0.3633,2,0.0245,0.4537,0.3633,-0.7925,2
1337,6,0.001,2,0.8929,0.365,3,0.2579,0.8929,0.365,-1.0,2
1337,6,0.001,3,0.8929,0.365,3,0.2579,0.8929,0.365,-1.0,2
1337,6,0.001,4,0.9882,0.365,4,0.1922,0.9882,0.365,-1.161,2
1337,7,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,7,0.001,1,0.3912,0.2935,2,-0.1078,0.3912,0.2935,-0.7925,4
1337,7,0.001,2,0.3912,0.3693,2,-0.032,0.3912,0.3693,-0.7925,4
1337,7,0.001,3,0.3912,0.3693,2,-0.032,0.3912,0.3693,-0.7925,4
1337,7,0.001,4,0.7732,0.4153,3,0.1885,0.7732,0.4153,-1.0,4
1337,9,0.001,0,-0.0,,1,-0.5,-0.0,0,-0.5,2
1337,9,0.001,1,0.3534,,2,-0.4391,0.3534,0,-0.7925,2
1337,9,0.001,2,0.6998,,3,-0.3002,0.6998,0,-1.0,2
1337,9,0.001,3,0.6998,,3,-0.3002,0.6998,0,-1.0,2
1337,9,0.001,4,0.6998,,3,-0.3002,0.6998,0,-1.0,2
1337,10,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,10,0.001,1,0.4537,0.0446,2,-0.2942,0.4537,0.0446,-0.7925,2
1337,10,0.001,2,0.8929,0.066,3,-0.0411,0.8929,0.066,-1.0,2
1337,10,0.001,3,0.8929,0.066,3,-0.0411,0.8929,0.066,-1.0,2
1337,10,0.001,4,0.8929,0.066,3,-0.0411,0.8929,0.066,-1.0,2
1337,11,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,11,0.001,1,-0.0,0.2221,1,-0.2779,-0.0,0.2221,-0.5,2
1337,11,0.001,2,-0.0,0.3201,1,-0.1799,-0.0,0.3201,-0.5,2
1337,11,0.001,3,-0.0,0.3201,1,-0.1799,-0.0,0.3201,-0.5,2
1337,11,0.001,4,-0.0,0.3201,1,-0.1799,-0.0,0.3201,-0.5,2
1337,12,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,12,0.001,1,0.5226,0.2479,2,-0.022,0.5226,0.2479,-0.7925,2
1337,12,0.001,2,0.8343,0.3073,3,0.1416,0.8343,0.3073,-1.0,2
1337,12,0.001,3,0.8343,0.3073,3,0.1416,0.8343,0.3073,-1.0,2
1337,12,0.001,4,0.8343,0.3073,3,0.1416,0.8343,0.3073,-1.0,2
1337,13,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,13,0.001,1,-0.0,0.2479,1,-0.2521,-0.0,0.2479,-0.5,2
1337,13,0.001,2,-0.0,0.3073,1,-0.1927,-0.0,0.3073,-0.5,2
1337,13,0.001,3,-0.0,0.3073,1,-0.1927,-0.0,0.3073,-0.5,2
1337,13,0.001,4,-0.0,0.3073,1,-0.1927,-0.0,0.3073,-0.5,2
1337,14,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,14,0.001,1,0.7025,0.3201,2,0.2301,0.7025,0.3201,-0.7925,2
1337,14,0.001,2,1.1255,0.4001,3,0.5256,1.1255,0.4001,-1.0,2
1337,14,0.001,3,1.1255,0.4001,3,0.5256,1.1255,0.4001,-1.0,2
1337,14,0.001,4,1.1255,0.4001,3,0.5256,1.1255,0.4001,-1.0,2
1337,15,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,15,0.001,1,0.7219,0.0102,2,-0.0604,0.7219,0.0102,-0.7925,2
1337,15,0.001,2,1.053,0.0447,3,0.0977,1.053,0.0447,-1.0,2
1337,15,0.001,3,1.053,0.0447,3,0.0977,1.053,0.0447,-1.0,2
1337,15,0.001,4,1.053,0.0447,3,0.0977,1.053,0.0447,-1.0,2
1337,16,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,16,0.001,1,0.5665,0.0762,2,-0.1498,0.5665,0.0762,-0.7925,4
1337,16,0.001,2,1.1033,0.1141,3,0.2174,1.1033,0.1141,-1.0,4
1337,16,0.001,3,1.1033,0.1141,3,0.2174,1.1033,0.1141,-1.0,4
1337,16,0.001,4,1.1033,0.3238,3,0.4271,1.1033,0.3238,-1.0,4
1337,17,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,17,0.001,1,-0.0,0.2648,1,-0.2352,-0.0,0.2648,-0.5,2
1337,17,0.001,2,-0.0,0.385,1,-0.115,-0.0,0.385,-0.5,2
1337,17,0.001,3,-0.0,0.385,1,-0.115,-0.0,0.385,-0.5,2
1337,17,0.001,4,-0.0,0.385,1,-0.115,-0.0,0.385,-0.5,2
1337,18,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,18,0.001,1,0.5917,0.2746,2,0.0738,0.5917,0.2746,-0.7925,2
1337,18,0.001,2,1.1488,0.4001,3,0.5489,1.1488,0.4001,-1.0,2
1337,18,0.001,3,1.1488,0.4001,3,0.5489,1.1488,0.4001,-1.0,2
1337,18,0.001,4,1.1488,0.4001,3,0.5489,1.1488,0.4001,-1.0,2
1337,19,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,19,0.001,1,-0.0,0.2746,1,-0.2254,-0.0,0.2746,-0.5,4
1337,19,0.001,2,-0.0,0.4001,1,-0.0999,-0.0,0.4001,-0.5,4
1337,19,0.001,3,-0.0,0.4001,1,-0.0999,-0.0,0.4001,-0.5,4
1337,19,0.001,4,0.7219,0.4946,2,0.424,0.7219,0.4946,-0.7925,4
1337,20,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,20,0.001,1,0.3912,0.1989,2,-0.2024,0.3912,0.1989,-0.7925,4
1337,20,0.001,2,0.3912,0.1989,2,-0.2024,0.3912,0.1989,-0.7925,4
1337,20,0.001,3,0.3912,0.1989,2,-0.2024,0.3912,0.1989,-0.7925,4
1337,20,0.001,4,0.3912,0.3763,2,-0.025,0.3912,0.3763,-0.7925,4
1337,21,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,21,0.001,1,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,4
1337,21,0.001,2,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,4
1337,21,0.001,3,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,4
1337,21,0.001,4,0.4395,0.2897,2,-0.0633,0.4395,0.2897,-0.7925,4
1337,22,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,22,0.001,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,22,0.001,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,22,0.001,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,22,0.001,4,0.6194,0.082,2,-0.0911,0.6194,0.082,-0.7925,4
1337,23,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,23,0.001,1,0.7219,0.3287,2,0.2581,0.7219,0.3287,-0.7925,4
1337,23,0.001,2,1.371,0.4863,3,0.8573,1.371,0.4863,-1.0,4
1337,23,0.001,3,1.371,0.4863,3,0.8573,1.371,0.4863,-1.0,4
1337,23,0.001,4,1.371,0.5405,3,0.9115,1.371,0.5405,-1.0,4
1337,24,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,24,0.001,1,-0.0,0.3287,1,-0.1713,-0.0,0.3287,-0.5,2
1337,24,0.001,2,-0.0,0.4863,1,-0.0137,-0.0,0.4863,-0.5,2
1337,24,0.001,3,-0.0,0.4863,1,-0.0137,-0.0,0.4863,-0.5,2
1337,24,0.001,4,-0.0,0.4863,1,-0.0137,-0.0,0.4863,-0.5,2
1337,25,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,25,0.001,1,1.1221,0.3939,3,0.516,1.1221,0.3939,-1.0,4
1337,25,0.001,2,1.8163,0.5974,4,1.2527,1.8163,0.5974,-1.161,4
1337,25,0.001,3,1.8163,0.5974,4,1.2527,1.8163,0.5974,-1.161,4
1337,25,0.001,4,2.0169,0.5974,5,1.3218,2.0169,0.5974,-1.2925,4
2024,1,0.001,0,-0.0,,1,-0.5,-0.0,0,-0.5,0
2024,1,0.001,1,0.1969,,3,-0.8031,0.1969,0,-1.0,0
2024,1,0.001,2,0.3691,,4,-0.7919,0.3691,0,-1.161,0
2024,1,0.001,3,0.3691,,4,-0.7919,0.3691,0,-1.161,0
2024,1,0.001,4,0.3929,,5,-0.8996,0.3929,0,-1.2925,0
2024,2,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,2,0.001,1,0.6283,0.1661,3,-0.2056,0.6283,0.1661,-1.0,4
2024,2,0.001,2,1.0736,0.2196,4,0.1322,1.0736,0.2196,-1.161,4
2024,2,0.001,3,1.0736,0.2196,4,0.1322,1.0736,0.2196,-1.161,4
2024,2,0.001,4,1.0736,0.2428,4,0.1554,1.0736,0.2428,-1.161,4
2024,3,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,3,0.001,1,0.3228,0.2354,2,-0.2343,0.3228,0.2354,-0.7925,4
2024,3,0.001,2,0.6402,0.2462,3,-0.1136,0.6402,0.2462,-1.0,4
2024,3,0.001,3,0.6402,0.2462,3,-0.1136,0.6402,0.2462,-1.0,4
2024,3,0.001,4,0.6402,0.3684,3,0.0086,0.6402,0.3684,-1.0,4
2024,4,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,4,0.001,1,0.3373,0.0065,2,-0.4487,0.3373,0.0065,-0.7925,4
2024,4,0.001,2,0.3373,0.1734,2,-0.2818,0.3373,0.1734,-0.7925,4
2024,4,0.001,3,0.3373,0.1734,2,-0.2818,0.3373,0.1734,-0.7925,4
2024,4,0.001,4,0.8684,0.3049,3,0.1733,0.8684,0.3049,-1.0,4
2024,5,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,5,0.001,1,-0.0,0.1788,1,-0.3212,-0.0,0.1788,-0.5,4
2024,5,0.001,2,-0.0,0.1788,1,-0.3212,-0.0,0.1788,-0.5,4
2024,5,0.001,3,-0.0,0.1788,1,-0.3212,-0.0,0.1788,-0.5,4
2024,5,0.001,4,0.2864,0.217,2,-0.2891,0.2864,0.217,-0.7925,4
2024,6,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,6,0.001,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,6,0.001,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,6,0.001,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,6,0.001,4,-0.0,0.1596,1,-0.3404,-0.0,0.1596,-0.5,4
2024,7,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,7,0.001,1,0.9799,0.4983,2,0.6857,0.9799,0.4983,-0.7925,2
2024,7,0.001,2,1.5546,0.7408,3,1.2954,1.5546,0.7408,-1.0,2
2024,7,0.001,3,1.5546,0.7408,3,1.2954,1.5546,0.7408,-1.0,2
2024,7,0.001,4,1.5546,0.7408,3,1.2954,1.5546,0.7408,-1.0,2
2024,8,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,8,0.001,1,-0.0,0.4983,1,-0.0017,-0.0,0.4983,-0.5,4
2024,8,0.001,2,-0.0,0.7408,1,0.2408,-0.0,0.7408,-0.5,4
2024,8,0.001,3,-0.0,0.7408,1,0.2408,-0.0,0.7408,-0.5,4
2024,8,0.001,4,0.5917,0.7572,2,0.5564,0.5917,0.7572,-0.7925,4
2024,9,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,9,0.001,1,0.9913,0.3553,3,0.3466,0.9913,0.3553,-1.0,4
2024,9,0.001,2,1.6692,0.5306,4,1.0388,1.6692,0.5306,-1.161,4
2024,9,0.001,3,1.6692,0.5306,4,1.0388,1.6692,0.5306,-1.161,4
2024,9,0.001,4,1.8811,0.5733,5,1.1619,1.8811,0.5733,-1.2925,4
2024,10,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,10,0.001,1,-0.0,0.3553,1,-0.1447,-0.0,0.3553,-0.5,2
2024,10,0.001,2,-0.0,0.5306,1,0.0306,-0.0,0.5306,-0.5,2
2024,10,0.001,3,-0.0,0.5306,1,0.0306,-0.0,0.5306,-0.5,2
2024,10,0.001,4,-0.0,0.5306,1,0.0306,-0.0,0.5306,-0.5,2
2024,11,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,11,0.001,1,0.5436,0.2559,2,0.007,0.5436,0.2559,-0.7925,2
2024,11,0.001,2,1.0613,0.3714,3,0.4327,1.0613,0.3714,-1.0,2
2024,11,0.001,3,1.0613,0.3714,3,0.4327,1.0613,0.3714,-1.0,2
2024,11,0.001,4,1.0613,0.3714,3,0.4327,1.0613,0.3714,-1.0,2
2024,12,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,12,0.001,1,0.9665,0.2637,3,0.2302,0.9665,0.2637,-1.0,4
2024,12,0.001,2,1.5645,0.2755,4,0.679,1.5645,0.2755,-1.161,4
2024,12,0.001,3,1.5645,0.2755,4,0.679,1.5645,0.2755,-1.161,4
2024,12,0.001,4,1.5645,0.4717,4,0.8752,1.5645,0.4717,-1.161,4
2024,13,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,13,0.001,1,0.3373,0.2394,2,-0.2158,0.3373,0.2394,-0.7925,4
2024,13,0.001,2,0.6686,0.2989,3,-0.0325,0.6686,0.2989,-1.0,4
2024,13,0.001,3,0.6686,0.2989,3,-0.0325,0.6686,0.2989,-1.0,4
2024,13,0.001,4,0.6686,0.4334,3,0.102,0.6686,0.4334,-1.0,4
2024,14,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,14,0.001,1,-0.0,0.1788,1,-0.3212,-0.0,0.1788,-0.5,2
2024,14,0.001,2,-0.0,0.2559,1,-0.2441,-0.0,0.2559,-0.5,2
2024,14,0.001,3,-0.0,0.2559,1,-0.2441,-0.0,0.2559,-0.5,2
2024,14,0.001,4,-0.0,0.2559,1,-0.2441,-0.0,0.2559,-0.5,2
2024,15,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,15,0.001,1,0.8343,0.3073,3,0.1416,0.8343,0.3073,-1.0,4
2024,15,0.001,2,1.4517,0.4516,4,0.7423,1.4517,0.4516,-1.161,4
2024,15,0.001,3,1.4517,0.4516,4,0.7423,1.4517,0.4516,-1.161,4
2024,15,0.001,4,1.6137,0.4516,5,0.7728,1.6137,0.4516,-1.2925,4
2024,16,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,16,0.001,1,0.8842,0.1585,3,0.0427,0.8842,0.1585,-1.0,4
2024,16,0.001,2,1.5332,0.1617,4,0.5339,1.5332,0.1617,-1.161,4
2024,16,0.001,3,1.5332,0.1617,4,0.5339,1.5332,0.1617,-1.161,4
2024,16,0.001,4,1.5332,0.2507,4,0.6229,1.5332,0.2507,-1.161,4
2024,17,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,17,0.001,1,0.8113,0.1863,2,0.2051,0.8113,0.1863,-0.7925,2
2024,17,0.001,2,1.2988,0.2015,3,0.5003,1.2988,0.2015,-1.0,2
2024,17,0.001,3,1.2988,0.2015,3,0.5003,1.2988,0.2015,-1.0,2
2024,17,0.001,4,1.2988,0.2015,3,0.5003,1.2988,0.2015,-1.0,2
2024,18,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,18,0.001,1,-0.0,0.3714,1,-0.1286,-0.0,0.3714,-0.5,2
2024,18,0.001,2,-0.0,0.468,1,-0.032,-0.0,0.468,-0.5,2
2024,18,0.001,3,-0.0,0.468,1,-0.032,-0.0,0.468,-0.5,2
2024,18,0.001,4,-0.0,0.468,1,-0.032,-0.0,0.468,-0.5,2
2024,19,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,19,0.001,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,19,0.001,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,19,0.001,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,19,0.001,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,20,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,20,0.001,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,20,0.001,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,20,0.001,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,20,0.001,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,21,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,21,0.001,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,21,0.001,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,21,0.001,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,21,0.001,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
2024,22,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,22,0.001,1,0.4395,0.2168,2,-0.1362,0.4395,0.2168,-0.7925,2
2024,22,0.001,2,0.8659,0.3122,3,0.1781,0.8659,0.3122,-1.0,2
2024,22,0.001,3,0.8659,0.3122,3,0.1781,0.8659,0.3122,-1.0,2
2024,22,0.001,4,0.8659,0.3122,3,0.1781,0.8659,0.3122,-1.0,2
2024,23,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,23,0.001,1,0.7642,0.1555,2,0.1272,0.7642,0.1555,-0.7925,4
2024,23,0.001,2,0.7642,0.2575,2,0.2292,0.7642,0.2575,-0.7925,4
2024,23,0.001,3,0.7642,0.2575,2,0.2292,0.7642,0.2575,-0.7925,4
2024,23,0.001,4,1.2244,0.3565,3,0.5809,1.2244,0.3565,-1.0,4
2024,24,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,24,0.001,1,0.7345,0.2577,3,-0.0078,0.7345,0.2577,-1.0,4
2024,24,0.001,2,1.0892,0.3174,4,0.2456,1.0892,0.3174,-1.161,4
2024,24,0.001,3,1.0892,0.3174,4,0.2456,1.0892,0.3174,-1.161,4
2024,24,0.001,4,1.4345,0.3232,5,0.4652,1.4345,0.3232,-1.2925,4
2024,25,0.001,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,25,0.001,1,0.9183,0.3326,2,0.4584,0.9183,0.3326,-0.7925,4
2024,25,0.001,2,1.585,0.486,3,1.071,1.585,0.486,-1.0,4
2024,25,0.001,3,1.585,0.486,3,1.071,1.585,0.486,-1.0,4
2024,25,0.001,4,1.8911,0.5506,4,1.2807,1.8911,0.5506,-1.161,4
7,1,0.002,0,-0.0,,1,-0.5,-0.0,0,-0.5,0
7,1,0.002,1,0.0736,,2,-0.7189,0.0736,0,-0.7925,0
7,1,0.002,2,0.1471,,3,-0.8529,0.1471,0,-1.0,0
7,1,0.002,3,0.1471,,3,-0.8529,0.1471,0,-1.0,0
7,1,0.002,4,0.2759,,4,-0.8851,0.2759,0,-1.161,0
7,2,0.002,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
7,2,0.002,1,-0.0,0.0669,1,-0.4331,-0.0,0.0669,-0.5,4
7,2,0.002,2,-0.0,0.0948,1,-0.4052,-0.0,0.0948,-0.5,4
7,2,0.002,3,-0.0,0.0948,1,-0.4052,-0.0,0.0948,-0.5,4
7,2,0.002,4,0.3675,0.1457,2,-0.2793,0.3675,0.1457,-0.7925,4
7,3,0.002,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
7,3,0.002,1,0.5436,0.2559,2,0.007,0.5436,0.2559,-0.7925,4
7,3,0.002,2,0.9406,0.336,3,0.2766,0.9406,0.336,-1.0,4
7,3,0.002,3,0.9406,0.336,3,0.2766,0.9406,0.336,-1.0,4
7,3,0.002,4,1.1761,0.3373,4,0.3524,1.1761,0.3373,-1.161,4
7,4,0.002,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
7,4,0.002,1,-0.0,0.2559,1,-0.2441,-0.0,0.2559,-0.5,4
7,4,0.002,2,-0.0,0.336,1,-0.164,-0.0,0.336,-0.5,4
7,4,0.002,3,-0.0,0.336,1,-0.164,-0.0,0.336,-0.5,4
7,4,0.002,4,-0.0,0.3714,1,-0.1286,-0.0,0.3714,-0.5,4
7,5,0.002,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
7,5,0.002,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
7,5,0.002,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
7,5,0.002,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
7,5,0.002,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
7,6,0.002,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
7,6,0.002,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
7,6,0.002,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
7,6,0.002,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
7,6,0.002,4,0.4395,0.2168,2,-0.1362,0.4395,0.2168,-0.7925,4
7,7,0.002,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
7,7,0.002,1,1.1033,0.385,3,0.4883,1.1033,0.385,-1.0,4
7,7,0.002,2,1.7232,0.5342,4,1.0964,1.7232,0.5342,-1.161,4
7,7,0.002,3,1.7232,0.5342,4,1.0964,1.7232,0.5342,-1.161,4
7,7,0.002,4,2.0131,0.5357,5,1.2563,2.0131,0.5357,-1.2925,4
7,8,0.002,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
7,8,0.002,1,0.3712,0.286,2,-0.1353,0.3712,0.286,-0.7925,4
