seed,rate,window,n_C,k_star_D1,k_star_D2,J3_D1,J3_D2,J4_D1,J4_D2,H3_D1,H3_D2,H2_D1,dH32_D1,dH32_D2,dJ34_D1,none_ratio,mid_share,strong_share,weak_share,none_D2,weak_D2,mid_D2,strong_D2
7,0.002,18,18,3,3,1.2419,1.2419,1.2419,1.2419,1.7652,1.7652,1.7652,0.0,0.0,0.0,0.6667,0.1111,0.2222,0.0,12,0,2,4
7,0.002,19,21,4,4,0.1103,0.1103,0.8179,0.8179,0.9882,0.9882,0.9882,0.0,0.0,0.7076,0.8571,0.0476,0.0952,0.0,18,0,1,2
7,0.002,20,15,4,4,-0.1799,-0.1799,-0.0277,-0.0277,-0.0,-0.0,-0.0,0.0,0.0,0.1522,1.0,0.0,0.0,0.0,15,0,0,0
7,0.002,21,10,3,3,-0.0957,-0.0957,-0.0957,-0.0957,0.469,0.469,-0.0,0.469,0.469,0.0,0.9,0.0,0.0,0.1,9,1,0,0
7,0.002,22,5,4,4,-0.2722,-0.2722,0.3194,0.3194,-0.0,-0.0,-0.0,0.0,0.0,0.5916,1.0,0.0,0.0,0.0,5,0,0,0
7,0.002,23,5,4,4,0.8573,0.8573,0.9281,0.9281,1.371,1.371,1.371,0.0,0.0,0.0708,0.8,0.0,0.2,0.0,4,0,0,1
7,0.002,24,1,2,2,-0.0137,-0.0137,-0.0137,-0.0137,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
7,0.002,25,11,2,2,0.1781,0.1781,0.1781,0.1781,0.8659,0.8659,0.8659,0.0,0.0,0.0,0.9091,0.0,0.0909,0.0,10,0,0,1
42,0.002,1,117,4,4,-0.4012,-0.4012,-0.2571,-0.2571,0.3912,0.3912,-0.0,0.3912,0.3912,0.1441,0.9231,0.0,0.0,0.0769,108,9,0,0
42,0.002,2,88,3,3,0.1388,0.1388,0.1182,0.1182,1.1382,1.1382,0.8831,0.2551,0.2551,-0.0206,0.8523,0.0568,0.0455,0.0455,75,4,5,4
42,0.002,3,33,4,4,0.8148,0.8148,0.9136,0.9136,1.8616,1.8616,1.3351,0.5265,0.5265,0.0988,0.697,0.0606,0.0909,0.1515,23,5,2,3
42,0.002,4,4,4,4,0.5222,0.5222,1.1061,1.1061,0.8113,0.8113,0.8113,0.0,0.0,0.5839,0.75,0.25,0.0,0.0,3,0,1,0
42,0.002,5,11,4,4,0.1386,0.1386,0.3416,0.3416,0.8659,0.8659,0.8659,0.0,0.0,0.203,0.9091,0.0909,0.0,0.0,10,0,1,0
42,0.002,6,20,3,3,0.9485,0.9485,0.9485,0.9485,1.7855,1.7855,1.0219,0.7636,0.7636,0.0,0.55,0.1,0.05,0.3,11,6,2,1
42,0.002,7,15,3,3,0.1736,0.1736,0.1736,0.1736,0.5665,0.5665,-0.0,0.5665,0.5665,0.0,0.8667,0.0,0.0,0.1333,13,2,0,0
42,0.002,8,4,4,4,-0.2352,-0.2352,0.4601,0.4601,-0.0,-0.0,-0.0,0.0,0.0,0.6953,1.0,0.0,0.0,0.0,4,0,0,0
42,0.002,9,17,4,4,0.3538,0.3538,0.4872,0.4872,0.7871,0.7871,-0.0,0.7871,0.7871,0.1334,0.7647,0.0,0.0,0.2353,13,4,0,0
42,0.002,10,24,3,3,0.5396,0.5396,0.5396,0.5396,1.4082,1.4082,1.1761,0.2321,0.2321,0.0,0.8333,0.0833,0.0417,0.0417,20,1,2,1
42,0.002,11,14,4,4,0.8219,0.8219,0.9359,0.9359,1.7244,1.7244,1.4138,0.3106,0.3106,0.114,0.7143,0.2143,0.0,0.0714,10,1,3,0
42,0.002,12,9,4,4,1.0345,1.0345,1.1818,1.1818,2.0588,2.0588,1.6577,0.4011,0.4011,0.1473,0.6667,0.1111,0.1111,0.1111,6,1,1,1
42,0.002,13,16,4,4,1.0954,1.0954,1.4054,1.4054,2.1085,2.1085,1.9056,0.2029,0.2029,0.31,0.5625,0.125,0.25,0.0625,9,1,2,4
42,0.002,14,13,4,4,1.1635,1.1635,1.1993,1.1993,1.8339,1.8339,1.1982,0.6357,0.6357,0.0358,0.6154,0.1538,0.0,0.2308,8,3,2,0
42,0.002,15,14,3,3,1.0555,1.0555,1.0555,1.0555,1.9242,1.9242,1.5774,0.3468,0.3468,0.0,0.5,0.3571,0.0,0.1429,7,2,5,0
42,0.002,16,14,3,3,0.736,0.736,0.736,0.736,1.2917,1.2917,0.7345,0.5572,0.5572,0.0,0.7857,0.0,0.0714,0.1429,11,2,0,1
42,0.002,17,16,3,3,0.48,0.48,0.4741,0.4741,1.0613,1.0613,1.0613,0.0,0.0,-0.0059,0.875,0.125,0.0,0.0,14,0,2,0
42,0.002,18,11,4,4,0.339,0.339,0.4007,0.4007,1.2776,1.2776,1.2776,0.0,0.0,0.0617,0.8182,0.0909,0.0909,0.0,9,0,1,1
42,0.002,19,10,2,2,0.5509,0.5509,0.5509,0.5509,1.571,1.571,1.571,0.0,0.0,0.0,0.8,0.1,0.1,0.0,8,0,1,1
42,0.002,20,14,4,4,0.6269,0.6269,0.7184,0.7184,1.4838,1.4838,1.1488,0.335,0.335,0.0915,0.7857,0.1429,0.0,0.0714,11,1,2,0
42,0.002,21,17,4,4,0.4852,0.4852,0.4945,0.4945,1.2896,1.2896,1.2896,0.0,0.0,0.0093,0.8235,0.1765,0.0,0.0,14,0,3,0
42,0.002,22,14,4,4,0.1998,0.1998,0.2695,0.2695,1.0892,1.0892,0.7345,0.3547,0.3547,0.0697,0.8571,0.0714,0.0,0.0714,12,1,1,0
42,0.002,23,15,4,4,0.6005,0.6005,1.2095,1.2095,1.4256,1.4256,0.9056,0.52,0.52,0.609,0.7333,0.0,0.1333,0.1333,11,2,0,2
42,0.002,24,10,4,4,0.9941,0.9941,1.1923,1.1923,1.761,1.761,1.761,0.0,0.0,0.1982,0.7,0.1,0.2,0.0,7,0,1,2
42,0.002,25,11,4,4,1.2966,1.2966,1.355,1.355,2.1181,2.1181,1.4911,0.627,0.627,0.0584,0.4545,0.0909,0.0909,0.3636,5,4,1,1
55,0.002,1,117,0,0,-0.5297,-0.5297,-0.6173,-0.6173,0.7628,0.7628,0.5132,0.2496,0.2496,-0.0876,0.906,0.0256,0.0256,0.0427,106,5,3,3
55,0.002,2,78,4,4,-0.2506,-0.2506,-0.1791,-0.1791,0.9544,0.9544,0.6212,0.3332,0.3332,0.0715,0.8846,0.0128,0.0385,0.0641,69,5,1,3
55,0.002,3,30,4,4,0.6771,0.6771,0.6924,0.6924,1.7383,1.7383,1.2366,0.5017,0.5017,0.0153,0.7333,0.0667,0.0667,0.1333,22,4,2,2
55,0.002,4,12,3,3,0.6218,0.6218,0.6218,0.6218,0.9799,0.9799,-0.0,0.9799,0.9799,0.0,0.5833,0.0,0.0,0.4167,7,5,0,0
55,0.002,5,14,3,3,-0.066,-0.066,-0.066,-0.066,0.3712,0.3712,-0.0,0.3712,0.3712,0.0,0.9286,0.0,0.0,0.0714,13,1,0,0
55,0.002,6,13,3,3,0.6477,0.6477,0.6406,0.6406,1.1982,1.1982,1.1982,0.0,0.0,-0.0071,0.8462,0.1538,0.0,0.0,11,0,2,0
55,0.002,7,10,4,4,1.2981,1.2981,1.4464,1.4464,1.971,1.971,1.571,0.4,0.4,0.1483,0.5,0.3,0.0,0.2,5,2,3,0
55,0.002,8,13,3,3,0.281,0.281,0.281,0.281,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,0,0,0
55,0.002,9,19,4,4,1.4807,1.4807,1.5403,1.5403,2.1213,2.1213,1.5738,0.5475,0.5475,0.0596,0.5789,0.0526,0.1579,0.2105,11,4,1,3
55,0.002,10,19,3,3,0.2569,0.2569,0.2569,0.2569,0.7742,0.7742,0.2975,0.4767,0.4767,0.0,0.8421,0.0,0.0526,0.1053,16,2,0,1
55,0.002,11,21,3,3,0.0985,0.0985,0.0985,0.0985,0.7025,0.7025,-0.0,0.7025,0.7025,0.0,0.8095,0.0,0.0,0.1905,17,4,0,0
55,0.002,12,16,4,4,0.4955,0.4955,0.7093,0.7093,1.1863,1.1863,1.1863,0.0,0.0,0.2138,0.875,0.0625,0.0625,0.0,14,0,1,1
55,0.002,13,16,4,4,0.3724,0.3724,0.4074,0.4074,0.6962,0.6962,-0.0,0.6962,0.6962,0.035,0.8125,0.0,0.0,0.1875,13,3,0,0
55,0.002,14,19,4,4,1.5006,1.5006,1.687,1.687,1.871,1.871,1.871,0.0,0.0,0.1864,0.5789,0.3158,0.1053,0.0,11,0,6,2
55,0.002,15,15,4,4,1.3006,1.3006,1.3641,1.3641,2.2566,2.2566,1.8892,0.3674,0.3674,0.0635,0.5333,0.1333,0.2,0.1333,8,2,2,3
55,0.002,16,24,4,4,0.8924,0.8924,1.1653,1.1653,1.9875,1.9875,1.7861,0.2014,0.2014,0.2729,0.625,0.0833,0.25,0.0417,15,1,2,6
55,0.002,17,14,4,4,1.0987,1.0987,1.3197,1.3197,1.9592,1.9592,1.4138,0.5454,0.5454,0.221,0.5714,0.0,0.2143,0.2143,8,3,0,3
55,0.002,18,10,4,4,0.507,0.507,0.6626,0.6626,0.9219,0.9219,0.9219,0.0,0.0,0.1556,0.9,0.1,0.0,0.0,9,0,1,0
55,0.002,19,17,3,3,0.8057,0.8057,0.8057,0.8057,1.7804,1.7804,1.3216,0.4588,0.4588,0.0,0.7059,0.1176,0.0588,0.1176,12,2,2,1
55,0.002,20,15,4,4,0.9837,0.9837,1.1908,1.1908,2.1056,2.1056,1.5546,0.551,0.551,0.2071,0.6,0.1333,0.0667,0.2,9,3,2,1
55,0.002,21,19,3,3,0.3914,0.3914,0.3389,0.3389,0.953,0.953,0.953,0.0,0.0,-0.0525,0.8947,0.1053,0.0,0.0,17,0,2,0
55,0.002,22,11,4,4,1.3233,1.3233,1.3939,1.3939,2.1181,2.1181,1.4911,0.627,0.627,0.0706,0.5455,0.0909,0.0909,0.2727,6,3,1,1
55,0.002,23,12,4,4,0.6694,0.6694,0.7218,0.7218,1.5511,1.5511,0.8167,0.7344,0.7344,0.0524,0.6667,0.0,0.0833,0.25,8,3,0,1
55,0.002,24,16,4,4,0.8068,0.8068,0.9641,0.9641,1.7947,1.7947,1.5016,0.2931,0.2931,0.1573,0.75,0.0625,0.125,0.0625,12,1,1,2
55,0.002,25,13,3,3,0.2386,0.2386,0.2386,0.2386,1.1451,1.1451,0.7732,0.3719,0.3719,0.0,0.8462,0.0,0.0769,0.0769,11,1,0,1
123,0.002,1,118,3,3,-0.0835,-0.0835,-0.1566,-0.1566,1.0775,1.0775,0.7356,0.3419,0.3419,-0.0731,0.8475,0.0,0.0847,0.0678,100,8,0,10
123,0.002,2,74,4,4,0.8114,0.8114,0.8144,0.8144,1.575,1.575,1.2602,0.3148,0.3148,0.003,0.7568,0.1757,0.0,0.0676,56,5,13,0
123,0.002,3,29,4,4,0.5622,0.5622,0.6725,0.6725,1.609,1.609,1.1731,0.4359,0.4359,0.1103,0.7586,0.069,0.069,0.1034,22,3,2,2
123,0.002,4,21,3,3,-0.0544,-0.0544,-0.0544,-0.0544,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,0,0,0
123,0.002,5,12,2,2,0.1147,0.1147,0.1147,0.1147,0.8167,0.8167,0.8167,0.0,0.0,0.0,0.9167,0.0,0.0833,0.0,11,0,0,1
123,0.002,6,16,3,3,0.1335,0.1335,0.1335,0.1335,0.5436,0.5436,-0.0,0.5436,0.5436,0.0,0.875,0.0,0.0,0.125,14,2,0,0
123,0.002,7,17,3,3,0.8332,0.8332,0.8332,0.8332,1.6184,1.6184,1.0224,0.596,0.596,0.0,0.7059,0.1176,0.0,0.1765,12,3,2,0
123,0.002,8,17,3,3,-0.058,-0.058,-0.058,-0.058,0.3228,0.3228,-0.0,0.3228,0.3228,0.0,0.9412,0.0,0.0,0.0588,16,1,0,0
123,0.002,9,16,3,3,0.4281,0.4281,0.4216,0.4216,1.1863,1.1863,1.1863,0.0,0.0,-0.0065,0.875,0.0625,0.0625,0.0,14,0,1,1
123,0.002,10,24,4,4,0.6055,0.6055,0.6775,0.6775,1.6636,1.6636,1.2934,0.3702,0.3702,0.072,0.75,0.125,0.0417,0.0833,18,2,3,1
123,0.002,11,11,3,3,1.175,1.175,1.175,1.175,1.9808,1.9808,1.5395,0.4413,0.4413,0.0,0.5455,0.2727,0.0,0.1818,6,2,3,0
123,0.002,12,11,3,3,0.2232,0.2232,0.2232,0.2232,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0,0,0
123,0.002,13,10,4,4,0.8573,0.8573,1.3901,1.3901,1.371,1.371,0.7219,0.6491,0.6491,0.5328,0.6,0.2,0.0,0.2,6,2,2,0
123,0.002,14,14,4,4,1.248,1.248,1.3246,1.3246,2.067,2.067,1.7885,0.2785,0.2785,0.0766,0.6429,0.2143,0.0714,0.0714,9,1,3,1
123,0.002,15,16,3,3,0.7401,0.7401,0.7401,0.7401,1.4238,1.4238,0.6686,0.7552,0.7552,0.0,0.6875,0.0,0.0625,0.25,11,4,0,1
123,0.002,16,19,4,4,0.5453,0.5453,1.0438,1.0438,1.5738,1.5738,0.9133,0.6605,0.6605,0.4985,0.6316,0.0,0.1579,0.2105,12,4,0,3
123,0.002,17,19,4,4,0.6557,0.6557,0.7795,0.7795,1.7188,1.7188,1.0583,0.6605,0.6605,0.1238,0.6842,0.0526,0.0526,0.2105,13,4,1,1
123,0.002,18,16,4,4,0.1069,0.1069,0.1455,0.1455,0.9934,0.9934,0.6686,0.3248,0.3248,0.0386,0.875,0.0625,0.0,0.0625,14,1,1,0
123,0.002,19,11,3,3,0.0532,0.0532,0.0532,0.0532,0.8659,0.8659,0.8659,0.0,0.0,0.0,0.9091,0.0909,0.0,0.0,10,0,1,0
123,0.002,20,10,2,2,-0.1878,-0.1878,-0.1878,-0.1878,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0,0
123,0.002,21,13,2,2,0.9879,0.9879,0.9879,0.9879,1.4573,1.4573,1.4573,0.0,0.0,0.0,0.7692,0.2308,0.0,0.0,10,0,3,0
123,0.002,22,26,2,2,1.0023,1.0023,1.0023,1.0023,1.8656,1.8656,1.8656,0.0,0.0,0.0,0.6923,0.1538,0.1538,0.0,18,0,4,4
123,0.002,23,13,4,4,0.5235,0.5235,0.6685,0.6685,1.1401,1.1401,1.1401,0.0,0.0,0.145,0.7692,0.2308,0.0,0.0,10,0,3,0
123,0.002,24,23,4,4,0.3027,0.3027,0.7197,0.7197,0.8077,0.8077,0.258,0.5497,0.5497,0.417,0.8261,0.0,0.0435,0.1304,19,3,0,1
123,0.002,25,26,4,4,0.4429,0.4429,0.5284,0.5284,1.2901,1.2901,1.0727,0.2174,0.2174,0.0855,0.7692,0.0,0.1923,0.0385,20,1,0,5
314,0.002,1,102,3,3,0.0599,0.0599,-0.029,-0.029,1.2208,1.2208,0.8472,0.3736,0.3736,-0.0889,0.8235,0.098,0.0,0.0784,84,8,10,0
314,0.002,2,71,4,4,-0.2309,-0.2309,-0.1297,-0.1297,0.8077,0.8077,0.5617,0.246,0.246,0.1012,0.9014,0.0563,0.0,0.0423,64,3,4,0
314,0.002,3,32,4,4,-0.2273,-0.2273,-0.0949,-0.0949,0.3373,0.3373,-0.0,0.3373,0.3373,0.1324,0.9375,0.0,0.0,0.0625,30,2,0,0
314,0.002,4,13,4,4,-0.3212,-0.3212,-0.2441,-0.2441,-0.0,-0.0,-0.0,0.0,0.0,0.0771,1.0,0.0,0.0,0.0,13,0,0,0
314,0.002,5,7,4,4,0.0738,0.0738,0.8857,0.8857,0.5917,0.5917,-0.0,0.5917,0.5917,0.8119,0.8571,0.0,0.0,0.1429,6,1,0,0
314,0.002,6,16,4,4,0.671,0.671,0.8302,0.8302,1.5016,1.5016,0.8684,0.6332,0.6332,0.1592,0.6875,0.0,0.125,0.1875,11,3,0,2
314,0.002,7,11,4,4,0.0008,0.0008,0.5428,0.5428,0.4395,0.4395,-0.0,0.4395,0.4395,0.542,0.9091,0.0,0.0,0.0909,10,1,0,0
314,0.002,8,14,4,4,0.4719,0.4719,0.5767,0.5767,1.2917,1.2917,0.9464,0.3453,0.3453,0.1048,0.7857,0.0,0.1429,0.0714,11,1,0,2
314,0.002,9,2,3,3,-0.0999,-0.0999,-0.0999,-0.0999,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0
314,0.002,10,3,0,0,-0.5,-0.5,-0.5,-0.5,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0
314,0.002,11,17,3,3,0.7867,0.7867,0.7867,0.7867,1.4961,1.4961,1.0224,0.4737,0.4737,0.0,0.7647,0.0,0.1176,0.1176,13,2,0,2
314,0.002,12,22,3,3,0.2368,0.2368,0.2368,0.2368,1.0848,1.0848,0.5304,0.5544,0.5544,0.0,0.8182,0.0455,0.0,0.1364,18,3,1,0
314,0.002,13,19,4,4,0.3434,0.3434,0.7622,0.7622,0.953,0.953,0.953,0.0,0.0,0.4188,0.8947,0.0,0.1053,0.0,17,0,0,2
314,0.002,14,22,4,4,-0.162,-0.162,-0.0765,-0.0765,-0.0,-0.0,-0.0,0.0,0.0,0.0855,1.0,0.0,0.0,0.0,22,0,0,0
314,0.002,15,19,4,4,1.6017,1.6017,1.6991,1.6991,1.7627,1.7627,1.7627,0.0,0.0,0.0974,0.4211,0.2632,0.2632,0.0526,8,1,5,5
314,0.002,16,17,4,4,0.8342,0.8342,0.9324,0.9324,0.6723,0.6723,-0.0,0.6723,0.6723,0.0982,0.8235,0.0,0.0,0.1765,14,3,0,0
314,0.002,17,16,4,4,0.5506,0.5506,0.7221,0.7221,1.3245,1.3245,1.0141,0.3104,0.3104,0.1715,0.75,0.1875,0.0,0.0625,12,1,3,0
314,0.002,18,15,4,4,0.107,0.107,0.6458,0.6458,0.6998,0.6998,0.6998,0.0,0.0,0.5388,0.9333,0.0,0.0667,0.0,14,0,0,1
314,0.002,19,11,4,4,1.0718,1.0718,1.2689,1.2689,1.6767,1.6767,0.8659,0.8108,0.8108,0.1971,0.5455,0.0909,0.0,0.3636,6,4,1,0
314,0.002,20,12,4,4,0.0902,0.0902,0.1554,0.1554,-0.0,-0.0,-0.0,0.0,0.0,0.0652,1.0,0.0,0.0,0.0,12,0,0,0
314,0.002,21,14,4,4,-0.2297,-0.2297,0.495,0.495,0.3712,0.3712,-0.0,0.3712,0.3712,0.7247,0.9286,0.0,0.0,0.0714,13,1,0,0
314,0.002,22,18,4,4,0.3534,0.3534,0.4928,0.4928,1.2332,1.2332,0.6144,0.6188,0.6188,0.1394,0.7778,0.0,0.0556,0.1667,14,3,0,1
314,0.002,23,12,3,3,0.1171,0.1171,0.1171,0.1171,0.8167,0.8167,0.8167,0.0,0.0,0.0,0.9167,0.0,0.0833,0.0,11,0,0,1
314,0.002,24,11,2,2,1.096,1.096,1.096,1.096,1.8586,1.8586,1.8586,0.0,0.0,0.0,0.6364,0.1818,0.1818,0.0,7,0,2,2
314,0.002,25,9,2,2,0.8602,0.8602,0.8602,0.8602,1.5305,1.5305,1.5305,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,6,0,3,0
456,0.002,1,101,3,3,-0.2589,-0.2589,-0.3221,-0.3221,1.0336,1.0336,0.6834,0.3502,0.3502,-0.0632,0.8614,0.0594,0.0099,0.0693,87,7,6,1
456,0.002,2,76,0,0,-0.5842,-0.5842,-0.5624,-0.5624,0.5499,0.5499,0.4501,0.0998,0.0998,0.0218,0.9474,0.0263,0.0132,0.0132,72,1,2,1
456,0.002,3,23,3,3,0.416,0.416,0.416,0.416,1.4473,1.4473,1.2087,0.2386,0.2386,0.0,0.8261,0.0435,0.087,0.0435,19,1,1,2
456,0.002,4,13,4,4,1.009,1.009,1.1248,1.1248,2.0458,2.0458,1.5466,0.4992,0.4992,0.1158,0.6154,0.1538,0.0769,0.1538,8,2,2,1
456,0.002,5,8,4,4,0.6914,0.6914,0.7535,0.7535,1.5488,1.5488,1.5488,0.0,0.0,0.0621,0.75,0.125,0.125,0.0,6,0,1,1
456,0.002,6,17,4,4,1.2095,1.2095,1.4099,1.4099,2.1837,2.1837,1.9542,0.2295,0.2295,0.2004,0.5294,0.1765,0.2353,0.0588,9,1,3,4
456,0.002,7,17,4,4,0.9394,0.9394,1.2328,1.2328,1.9015,1.9015,1.9015,0.0,0.0,0.2934,0.5882,0.1765,0.2353,0.0,10,0,3,4
456,0.002,8,12,4,4,0.4485,0.4485,0.6974,0.6974,1.0409,1.0409,1.0409,0.0,0.0,0.2489,0.8333,0.1667,0.0,0.0,10,0,2,0
456,0.002,9,13,4,4,0.6916,0.6916,0.8277,0.8277,1.4885,1.4885,0.7732,0.7153,0.7153,0.1361,0.6923,0.0769,0.0,0.2308,9,3,1,0
456,0.002,10,25,3,3,0.8429,0.8429,0.8429,0.8429,1.583,1.583,1.583,0.0,0.0,0.0,0.76,0.2,0.04,0.0,19,0,5,1
456,0.002,11,16,2,2,0.445,0.445,0.445,0.445,1.3716,1.3716,1.3716,0.0,0.0,0.0,0.8125,0.0625,0.125,0.0,13,0,1,2
456,0.002,12,21,4,4,1.455,1.455,1.6328,1.6328,2.2576,2.2576,1.7814,0.4762,0.4762,0.1778,0.4762,0.1905,0.0952,0.2381,10,5,4,2
456,0.002,13,20,3,3,0.3329,0.3329,0.3329,0.3329,0.469,0.469,-0.0,0.469,0.469,0.0,0.9,0.0,0.0,0.1,18,2,0,0
456,0.002,14,16,3,3,1.0756,1.0756,1.0756,1.0756,1.7806,1.7806,1.1995,0.5811,0.5811,0.0,0.625,0.0,0.1875,0.1875,10,3,0,3
456,0.002,15,17,4,4,0.7015,0.7015,0.799,0.799,1.736,1.736,1.4517,0.2843,0.2843,0.0975,0.7647,0.0588,0.1176,0.0588,13,1,1,2
456,0.002,16,18,3,3,-0.0052,-0.0052,-0.0052,-0.0052,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,0,0,0
456,0.002,17,11,3,3,1.481,1.481,1.481,1.481,2.1181,2.1181,1.7899,0.3282,0.3282,0.0,0.6364,0.0909,0.1818,0.0909,7,1,1,2
456,0.002,18,25,4,4,0.7975,0.7975,1.1774,1.1774,1.7019,1.7019,0.8743,0.8276,0.8276,0.3799,0.56,0.04,0.04,0.36,14,9,1,1
456,0.002,19,16,4,4,0.1573,0.1573,0.287,0.287,0.5436,0.5436,-0.0,0.5436,0.5436,0.1297,0.875,0.0,0.0,0.125,14,2,0,0
456,0.002,20,9,4,4,1.3374,1.3374,1.3497,1.3497,1.8911,1.8911,1.5305,0.3606,0.3606,0.0123,0.5556,0.3333,0.0,0.1111,5,1,3,0
456,0.002,21,10,4,4,1.0378,1.0378,1.3383,1.3383,1.961,1.961,1.3568,0.6042,0.6042,0.3005,0.6,0.1,0.1,0.2,6,2,1,1
456,0.002,22,13,4,4,0.9172,0.9172,1.2253,1.2253,1.8339,1.8339,1.1982,0.6357,0.6357,0.3081,0.6154,0.0,0.1538,0.2308,8,3,0,2
456,0.002,23,20,4,4,1.0371,1.0371,1.2564,1.2564,2.02,2.02,1.4412,0.5788,0.5788,0.2193,0.6,0.15,0.05,0.2,12,4,3,1
456,0.002,24,7,4,4,0.2735,0.2735,1.0756,1.0756,0.5917,0.5917,-0.0,0.5917,0.5917,0.8021,0.8571,0.0,0.0,0.1429,6,1,0,0
456,0.002,25,5,4,4,-0.2254,-0.2254,0.1087,0.1087,-0.0,-0.0,-0.0,0.0,0.0,0.3341,1.0,0.0,0.0,0.0,5,0,0,0
789,0.002,1,116,2,2,-0.0823,-0.0823,-0.1242,-0.1242,1.0787,1.0787,1.0787,0.0,0.0,-0.0419,0.8793,0.0776,0.0431,0.0,102,0,9,5
789,0.002,2,74,3,3,0.3327,0.3327,0.2966,0.2966,1.4536,1.4536,1.1727,0.2809,0.2809,-0.0361,0.8108,0.0811,0.0541,0.0541,60,4,6,4
789,0.002,3,24,4,4,0.5252,0.5252,0.542,0.542,1.4613,1.4613,1.4613,0.0,0.0,0.0168,0.75,0.2083,0.0417,0.0,18,0,5,1
789,0.002,4,18,2,2,-0.023,-0.023,-0.023,-0.023,0.6144,0.6144,0.6144,0.0,0.0,0.0,0.9444,0.0,0.0556,0.0,17,0,0,1
789,0.002,5,17,2,2,-0.3511,-0.3511,-0.3511,-0.3511,0.6402,0.6402,0.6402,0.0,0.0,0.0,0.9412,0.0,0.0588,0.0,16,0,0,1
789,0.002,6,17,4,4,0.0731,0.0731,0.4461,0.4461,0.5226,0.5226,-0.0,0.5226,0.5226,0.373,0.8824,0.0,0.0,0.1176,15,2,0,0
789,0.002,7,10,4,4,0.622,0.622,0.6751,0.6751,1.1568,1.1568,1.1568,0.0,0.0,0.0531,0.8,0.0,0.2,0.0,8,0,0,2
789,0.002,8,17,4,4,0.1953,0.1953,0.5407,0.5407,0.5226,0.5226,-0.0,0.5226,0.5226,0.3454,0.8824,0.0,0.0,0.1176,15,2,0,0
789,0.002,9,18,4,4,1.4215,1.4215,1.5189,1.5189,2.1473,2.1473,1.7652,0.3821,0.3821,0.0974,0.6111,0.1667,0.1111,0.1111,11,2,3,2
789,0.002,10,20,4,4,0.6986,0.6986,1.0317,1.0317,1.4367,1.4367,0.569,0.8677,0.8677,0.3331,0.6,0.05,0.0,0.35,12,7,1,0
789,0.002,11,23,4,4,0.5208,0.5208,0.6429,0.6429,1.2087,1.2087,1.2087,0.0,0.0,0.1221,0.8261,0.1304,0.0435,0.0,19,0,3,1
789,0.002,12,13,4,4,1.0644,1.0644,1.2001,1.2001,1.7759,1.7759,1.4573,0.3186,0.3186,0.1357,0.6923,0.0,0.2308,0.0769,9,1,0,3
789,0.002,13,16,3,3,0.0841,0.0841,0.0841,0.0841,0.3373,0.3373,-0.0,0.3373,0.3373,0.0,0.9375,0.0,0.0,0.0625,15,1,0,0
789,0.002,14,16,4,4,-0.157,-0.157,0.0737,0.0737,0.5436,0.5436,-0.0,0.5436,0.5436,0.2307,0.875,0.0,0.0,0.125,14,2,0,0
789,0.002,15,10,4,4,0.0161,0.0161,0.2685,0.2685,0.7219,0.7219,-0.0,0.7219,0.7219,0.2524,0.8,0.0,0.0,0.2,8,2,0,0
789,0.002,16,28,4,4,0.751,0.751,0.7944,0.7944,1.3979,1.3979,1.3979,0.0,0.0,0.0434,0.8214,0.0714,0.1071,0.0,23,0,2,3
789,0.002,17,26,4,4,0.2025,0.2025,0.2515,0.2515,1.2304,1.2304,1.2304,0.0,0.0,0.049,0.8462,0.1154,0.0385,0.0,22,0,3,1
789,0.002,18,26,4,4,0.8386,0.8386,0.9259,0.9259,1.8192,1.8192,1.4847,0.3345,0.3345,0.0873,0.7308,0.0385,0.1538,0.0769,19,2,1,4
789,0.002,19,18,4,4,0.5729,0.5729,0.7097,0.7097,1.6806,1.6806,1.4047,0.2759,0.2759,0.1368,0.7778,0.1111,0.0556,0.0556,14,1,2,1
789,0.002,20,32,3,3,0.7179,0.7179,0.7179,0.7179,1.7916,1.7916,1.2487,0.5429,0.5429,0.0,0.6875,0.0312,0.125,0.1562,22,5,1,4
789,0.002,21,34,4,4,-0.0256,-0.0256,0.059,0.059,0.9886,0.9886,0.804,0.1846,0.1846,0.0846,0.8529,0.0294,0.0882,0.0294,29,1,1,3
789,0.002,22,18,4,4,0.1343,0.1343,0.217,0.217,1.0975,1.0975,0.6144,0.4831,0.4831,0.0827,0.8333,0.0,0.0556,0.1111,15,2,0,1
789,0.002,23,17,4,4,0.5691,0.5691,0.6864,0.6864,1.5452,1.5452,0.8343,0.7109,0.7109,0.1173,0.6471,0.0,0.1176,0.2353,11,4,0,2
