seed,rate,window,k_star,is_switch,J2,J3,J4,dJ34,dJ32,H2,H3,H4,dH32,dH43,none_ratio,mid_strong_ratio,n_C
456,0.002,14,3,0,0.6205,1.0756,1.0756,0.0,0.4551,1.1995,1.7806,1.7806,0.5811,0.0,0.625,0.1875,16
456,0.002,11,2,0,0.445,0.445,0.445,0.0,0.0,1.3716,1.3716,1.3716,0.0,0.0,0.8125,0.1875,16
456,0.002,12,4,0,0.8502,1.455,1.6328,0.1778,0.6048,1.7814,2.2576,2.4888,0.4762,0.2312,0.4762,0.2857,21
456,0.002,13,3,1,0.0748,0.3329,0.3329,0.0,0.2581,-0.0,0.469,0.469,0.469,0.0,0.9,0.0,20
456,0.002,14,3,0,0.6205,1.0756,1.0756,0.0,0.4551,1.1995,1.7806,1.7806,0.5811,0.0,0.625,0.1875,16
456,0.002,15,4,0,0.4878,0.7015,0.799,0.0975,0.2137,1.4517,1.736,1.8981,0.2843,0.1621,0.7647,0.1765,17
456,0.002,13,3,0,0.0748,0.3329,0.3329,0.0,0.2581,-0.0,0.469,0.469,0.469,0.0,0.9,0.0,20
456,0.002,14,3,0,0.6205,1.0756,1.0756,0.0,0.4551,1.1995,1.7806,1.7806,0.5811,0.0,0.625,0.1875,16
456,0.002,15,4,1,0.4878,0.7015,0.799,0.0975,0.2137,1.4517,1.736,1.8981,0.2843,0.1621,0.7647,0.1765,17
456,0.002,16,3,0,-0.0484,-0.0052,-0.0052,0.0,0.0432,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,18
456,0.002,17,3,0,1.2192,1.481,1.481,0.0,0.2618,1.7899,2.1181,2.1181,0.3282,0.0,0.6364,0.2727,11
456,0.002,14,3,0,0.6205,1.0756,1.0756,0.0,0.4551,1.1995,1.7806,1.7806,0.5811,0.0,0.625,0.1875,16
456,0.002,15,4,0,0.4878,0.7015,0.799,0.0975,0.2137,1.4517,1.736,1.8981,0.2843,0.1621,0.7647,0.1765,17
456,0.002,16,3,1,-0.0484,-0.0052,-0.0052,0.0,0.0432,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,18
456,0.002,17,3,0,1.2192,1.481,1.481,0.0,0.2618,1.7899,2.1181,2.1181,0.3282,0.0,0.6364,0.2727,11
456,0.002,18,4,0,0.0667,0.7975,1.1774,0.3799,0.7308,0.8743,1.7019,2.0139,0.8276,0.312,0.56,0.08,25
456,0.002,16,3,0,-0.0484,-0.0052,-0.0052,0.0,0.0432,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,18
456,0.002,17,3,0,1.2192,1.481,1.481,0.0,0.2618,1.7899,2.1181,2.1181,0.3282,0.0,0.6364,0.2727,11
456,0.002,18,4,1,0.0667,0.7975,1.1774,0.3799,0.7308,0.8743,1.7019,2.0139,0.8276,0.312,0.56,0.08,25
456,0.002,19,4,0,-0.2084,0.1573,0.287,0.1297,0.3657,-0.0,0.5436,0.8684,0.5436,0.3248,0.875,0.0,16
456,0.002,20,4,0,1.1279,1.3374,1.3497,0.0123,0.2095,1.5305,1.8911,1.8911,0.3606,0.0,0.5556,0.3333,9
789,0.002,1,2,0,-0.0823,-0.0823,-0.1242,-0.0419,0.0,1.0787,1.0787,1.1683,0.0,0.0896,0.8793,0.1207,116
789,0.002,2,3,1,0.0428,0.3327,0.2966,-0.0361,0.2899,1.1727,1.4536,1.5124,0.2809,0.0588,0.8108,0.1351,74
789,0.002,3,4,0,0.4629,0.5252,0.542,0.0168,0.0623,1.4613,1.4613,1.4613,0.0,0.0,0.75,0.25,24
789,0.002,4,2,0,-0.023,-0.023,-0.023,0.0,0.0,0.6144,0.6144,0.6144,0.0,0.0,0.9444,0.0556,18
789,0.002,1,2,0,-0.0823,-0.0823,-0.1242,-0.0419,0.0,1.0787,1.0787,1.1683,0.0,0.0896,0.8793,0.1207,116
789,0.002,2,3,0,0.0428,0.3327,0.2966,-0.0361,0.2899,1.1727,1.4536,1.5124,0.2809,0.0588,0.8108,0.1351,74
789,0.002,3,4,1,0.4629,0.5252,0.542,0.0168,0.0623,1.4613,1.4613,1.4613,0.0,0.0,0.75,0.25,24
789,0.002,4,2,0,-0.023,-0.023,-0.023,0.0,0.0,0.6144,0.6144,0.6144,0.0,0.0,0.9444,0.0556,18
789,0.002,5,2,0,-0.3511,-0.3511,-0.3511,0.0,0.0,0.6402,0.6402,0.6402,0.0,0.0,0.9412,0.0588,17
789,0.002,2,3,0,0.0428,0.3327,0.2966,-0.0361,0.2899,1.1727,1.4536,1.5124,0.2809,0.0588,0.8108,0.1351,74
789,0.002,3,4,0,0.4629,0.5252,0.542,0.0168,0.0623,1.4613,1.4613,1.4613,0.0,0.0,0.75,0.25,24
789,0.002,4,2,1,-0.023,-0.023,-0.023,0.0,0.0,0.6144,0.6144,0.6144,0.0,0.0,0.9444,0.0556,18
789,0.002,5,2,0,-0.3511,-0.3511,-0.3511,0.0,0.0,0.6402,0.6402,0.6402,0.0,0.0,0.9412,0.0588,17
789,0.002,6,4,0,-0.2521,0.0731,0.4461,0.373,0.3252,-0.0,0.5226,1.0224,0.5226,0.4998,0.8824,0.0,17
789,0.002,4,2,0,-0.023,-0.023,-0.023,0.0,0.0,0.6144,0.6144,0.6144,0.0,0.0,0.9444,0.0556,18
789,0.002,5,2,0,-0.3511,-0.3511,-0.3511,0.0,0.0,0.6402,0.6402,0.6402,0.0,0.0,0.9412,0.0588,17
789,0.002,6,4,1,-0.2521,0.0731,0.4461,0.373,0.3252,-0.0,0.5226,1.0224,0.5226,0.4998,0.8824,0.0,17
789,0.002,7,4,0,0.5681,0.622,0.6751,0.0531,0.0539,1.1568,1.1568,1.1568,0.0,0.0,0.8,0.2,10
789,0.002,8,4,0,-0.0887,0.1953,0.5407,0.3454,0.284,-0.0,0.5226,1.0224,0.5226,0.4998,0.8824,0.0,17
789,0.002,11,4,0,0.2586,0.5208,0.6429,0.1221,0.2622,1.2087,1.2087,1.2087,0.0,0.0,0.8261,0.1739,23
789,0.002,12,4,0,0.8467,1.0644,1.2001,0.1357,0.2177,1.4573,1.7759,1.9878,0.3186,0.2119,0.6923,0.2308,13
789,0.002,13,3,1,0.0306,0.0841,0.0841,0.0,0.0535,-0.0,0.3373,0.3373,0.3373,0.0,0.9375,0.0,16
789,0.002,14,4,0,-0.5,-0.157,0.0737,0.2307,0.343,-0.0,0.5436,0.8684,0.5436,0.3248,0.875,0.0,16
789,0.002,15,4,0,-0.5,0.0161,0.2685,0.2524,0.5161,-0.0,0.7219,1.1568,0.7219,0.4349,0.8,0.0,10
789,0.002,12,4,0,0.8467,1.0644,1.2001,0.1357,0.2177,1.4573,1.7759,1.9878,0.3186,0.2119,0.6923,0.2308,13
789,0.002,13,3,0,0.0306,0.0841,0.0841,0.0,0.0535,-0.0,0.3373,0.3373,0.3373,0.0,0.9375,0.0,16
789,0.002,14,4,1,-0.5,-0.157,0.0737,0.2307,0.343,-0.0,0.5436,0.8684,0.5436,0.3248,0.875,0.0,16
789,0.002,15,4,0,-0.5,0.0161,0.2685,0.2524,0.5161,-0.0,0.7219,1.1568,0.7219,0.4349,0.8,0.0,10
789,0.002,16,4,0,0.6647,0.751,0.7944,0.0434,0.0863,1.3979,1.3979,1.3979,0.0,0.0,0.8214,0.1786,28
789,0.002,18,4,0,0.5514,0.8386,0.9259,0.0873,0.2872,1.4847,1.8192,2.0059,0.3345,0.1867,0.7308,0.1923,26
789,0.002,19,4,0,0.4226,0.5729,0.7097,0.1368,0.1503,1.4047,1.6806,1.6806,0.2759,0.0,0.7778,0.1667,18
789,0.002,20,3,1,0.2606,0.7179,0.7179,0.0,0.4573,1.2487,1.7916,1.7916,0.5429,0.0,0.6875,0.1562,32
789,0.002,21,4,0,-0.1854,-0.0256,0.059,0.0846,0.1598,0.804,0.9886,0.9886,0.1846,0.0,0.8529,0.1176,34
789,0.002,22,4,0,-0.242,0.1343,0.217,0.0827,0.3763,0.6144,1.0975,1.0975,0.4831,0.0,0.8333,0.0556,18
789,0.002,19,4,0,0.4226,0.5729,0.7097,0.1368,0.1503,1.4047,1.6806,1.6806,0.2759,0.0,0.7778,0.1667,18
789,0.002,20,3,0,0.2606,0.7179,0.7179,0.0,0.4573,1.2487,1.7916,1.7916,0.5429,0.0,0.6875,0.1562,32
789,0.002,21,4,1,-0.1854,-0.0256,0.059,0.0846,0.1598,0.804,0.9886,0.9886,0.1846,0.0,0.8529,0.1176,34
789,0.002,22,4,0,-0.242,0.1343,0.217,0.0827,0.3763,0.6144,1.0975,1.0975,0.4831,0.0,0.8333,0.0556,18
789,0.002,23,4,0,-0.0701,0.5691,0.6864,0.1173,0.6392,0.8343,1.5452,1.5452,0.7109,0.0,0.6471,0.1176,17
999,0.002,1,3,0,-0.6296,-0.4453,-0.5509,-0.1056,0.1843,0.3704,0.7156,0.7416,0.3452,0.026,0.9057,0.0283,106
999,0.002,2,3,0,0.348,0.4576,0.4443,-0.0133,0.1096,1.2419,1.4827,1.5716,0.2408,0.0889,0.7941,0.1618,68
999,0.002,3,4,1,0.3623,0.4365,0.4847,0.0482,0.0742,1.421,1.421,1.421,0.0,0.0,0.7826,0.2174,23
999,0.002,4,3,0,-0.14,0.0247,0.0247,0.0,0.1647,0.5907,0.8795,0.8795,0.2888,0.0,0.8947,0.0526,19
999,0.002,5,4,0,-0.266,0.1743,0.454,0.2797,0.4403,-0.0,0.684,1.0958,0.684,0.4118,0.8182,0.0,11
999,0.002,2,3,0,0.348,0.4576,0.4443,-0.0133,0.1096,1.2419,1.4827,1.5716,0.2408,0.0889,0.7941,0.1618,68
999,0.002,3,4,0,0.3623,0.4365,0.4847,0.0482,0.0742,1.421,1.421,1.421,0.0,0.0,0.7826,0.2174,23
999,0.002,4,3,1,-0.14,0.0247,0.0247,0.0,0.1647,0.5907,0.8795,0.8795,0.2888,0.0,0.8947,0.0526,19
999,0.002,5,4,0,-0.266,0.1743,0.454,0.2797,0.4403,-0.0,0.684,1.0958,0.684,0.4118,0.8182,0.0,11
999,0.002,6,4,0,0.1011,0.2671,0.3302,0.0631,0.166,0.8031,1.0975,1.0975,0.2944,0.0,0.8333,0.1111,18
999,0.002,3,4,0,0.3623,0.4365,0.4847,0.0482,0.0742,1.421,1.421,1.421,0.0,0.0,0.7826,0.2174,23
999,0.002,4,3,0,-0.14,0.0247,0.0247,0.0,0.1647,0.5907,0.8795,0.8795,0.2888,0.0,0.8947,0.0526,19
999,0.002,5,4,1,-0.266,0.1743,0.454,0.2797,0.4403,-0.0,0.684,1.0958,0.684,0.4118,0.8182,0.0,11
999,0.002,6,4,0,0.1011,0.2671,0.3302,0.0631,0.166,0.8031,1.0975,1.0975,0.2944,0.0,0.8333,0.1111,18
999,0.002,7,3,0,-0.202,-0.1519,-0.1519,0.0,0.0501,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,14
999,0.002,5,4,0,-0.266,0.1743,0.454,0.2797,0.4403,-0.0,0.684,1.0958,0.684,0.4118,0.8182,0.0,11
999,0.002,6,4,0,0.1011,0.2671,0.3302,0.0631,0.166,0.8031,1.0975,1.0975,0.2944,0.0,0.8333,0.1111,18
999,0.002,7,3,1,-0.202,-0.1519,-0.1519,0.0,0.0501,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,14
999,0.002,8,3,0,-0.5,0.007,0.007,0.0,0.507,-0.0,0.5436,0.5436,0.5436,0.0,0.875,0.0,8
999,0.002,9,3,0,0.639,1.1217,1.1217,0.0,0.4827,1.2155,1.8248,1.8248,0.6093,0.0,0.6316,0.1579,19
999,0.002,10,3,0,-0.0765,0.1602,0.1602,0.0,0.2367,-0.0,0.4855,0.4855,0.4855,0.0,0.8947,0.0,19
999,0.002,11,3,0,0.6512,1.0127,1.0127,0.0,0.3615,1.3753,1.8566,1.8566,0.4813,0.0,0.6,0.2667,15
999,0.002,12,4,1,-0.0631,0.2662,0.4616,0.1954,0.3293,-0.0,0.6194,0.9913,0.6194,0.3719,0.8462,0.0,13
999,0.002,13,4,0,1.1265,1.1681,1.2252,0.0571,0.0416,1.7296,1.7296,1.8962,0.0,0.1666,0.6667,0.3333,12
999,0.002,14,4,0,0.4399,0.6294,0.894,0.2646,0.1895,1.1995,1.5016,1.7947,0.3021,0.2931,0.75,0.1875,16
999,0.002,14,4,0,0.4399,0.6294,0.894,0.2646,0.1895,1.1995,1.5016,1.7947,0.3021,0.2931,0.75,0.1875,16
999,0.002,15,4,0,0.1544,0.3079,0.5559,0.248,0.1535,1.1221,1.1221,1.1221,0.0,0.0,0.8333,0.1667,18
999,0.002,16,3,1,0.1207,0.3191,0.3191,0.0,0.1984,1.0583,1.3372,1.3372,0.2789,0.0,0.8421,0.1053,19
999,0.002,17,4,0,0.0033,0.0641,0.3476,0.2835,0.0608,0.8031,0.8031,1.0975,0.0,0.2944,0.8889,0.1111,18
999,0.002,18,4,0,0.5233,1.0883,1.2027,0.1144,0.565,1.4183,1.9591,1.9591,0.5408,0.0,0.6667,0.1667,12
999,0.002,15,4,0,0.1544,0.3079,0.5559,0.248,0.1535,1.1221,1.1221,1.1221,0.0,0.0,0.8333,0.1667,18
999,0.002,16,3,0,0.1207,0.3191,0.3191,0.0,0.1984,1.0583,1.3372,1.3372,0.2789,0.0,0.8421,0.1053,19
999,0.002,17,4,1,0.0033,0.0641,0.3476,0.2835,0.0608,0.8031,0.8031,1.0975,0.0,0.2944,0.8889,0.1111,18
999,0.002,18,4,0,0.5233,1.0883,1.2027,0.1144,0.565,1.4183,1.9591,1.9591,0.5408,0.0,0.6667,0.1667,12
999,0.002,19,3,0,0.0587,0.2236,0.2236,0.0,0.1649,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
999,0.002,17,4,0,0.0033,0.0641,0.3476,0.2835,0.0608,0.8031,0.8031,1.0975,0.0,0.2944,0.8889,0.1111,18
999,0.002,18,4,0,0.5233,1.0883,1.2027,0.1144,0.565,1.4183,1.9591,1.9591,0.5408,0.0,0.6667,0.1667,12
999,0.002,19,3,1,0.0587,0.2236,0.2236,0.0,0.1649,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
999,0.002,20,4,0,-0.202,0.5497,0.9403,0.3906,0.7517,-0.0,0.8631,1.3788,0.8631,0.5157,0.7143,0.0,7
999,0.002,21,4,0,-0.5,-0.0999,0.0069,0.1068,0.4001,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,9
999,0.002,18,4,0,0.5233,1.0883,1.2027,0.1144,0.565,1.4183,1.9591,1.9591,0.5408,0.0,0.6667,0.1667,12
999,0.002,19,3,0,0.0587,0.2236,0.2236,0.0,0.1649,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
999,0.002,20,4,1,-0.202,0.5497,0.9403,0.3906,0.7517,-0.0,0.8631,1.3788,0.8631,0.5157,0.7143,0.0,7
999,0.002,21,4,0,-0.5,-0.0999,0.0069,0.1068,0.4001,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,9
999,0.002,22,2,0,0.3345,0.3345,0.3345,0.0,0.0,0.9864,0.9864,0.9864,0.0,0.0,0.8889,0.1111,9
999,0.002,20,4,0,-0.202,0.5497,0.9403,0.3906,0.7517,-0.0,0.8631,1.3788,0.8631,0.5157,0.7143,0.0,7
999,0.002,21,4,0,-0.5,-0.0999,0.0069,0.1068,0.4001,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,9
999,0.002,22,2,1,0.3345,0.3345,0.3345,0.0,0.0,0.9864,0.9864,0.9864,0.0,0.0,0.8889,0.1111,9
999,0.002,23,2,0,-0.1519,-0.1519,-0.1519,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,15
999,0.002,24,0,0,-0.5,-0.5,-0.5,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
999,0.002,22,2,0,0.3345,0.3345,0.3345,0.0,0.0,0.9864,0.9864,0.9864,0.0,0.0,0.8889,0.1111,9
999,0.002,23,2,0,-0.1519,-0.1519,-0.1519,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,15
999,0.002,24,0,1,-0.5,-0.5,-0.5,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
999,0.002,25,4,0,-0.5,0.5001,0.7818,0.2817,1.0001,-0.0,0.8813,1.2955,0.8813,0.4142,0.7,0.0,10
999,0.002,23,2,0,-0.1519,-0.1519,-0.1519,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,15
999,0.002,24,0,0,-0.5,-0.5,-0.5,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
999,0.002,25,4,1,-0.5,0.5001,0.7818,0.2817,1.0001,-0.0,0.8813,1.2955,0.8813,0.4142,0.7,0.0,10
1337,0.002,1,3,0,-0.5977,-0.4689,-0.5437,-0.0748,0.1288,0.5632,0.8236,0.8599,0.2604,0.0363,0.9,0.0545,110
1337,0.002,2,3,0,0.6898,0.904,0.8874,-0.0166,0.2142,1.3576,1.7126,1.8201,0.355,0.1075,0.6714,0.2429,70
1337,0.002,3,4,1,0.0642,0.1517,0.1654,0.0137,0.0875,0.9493,0.9493,0.9493,0.0,0.0,0.9091,0.0909,33
1337,0.002,4,4,0,0.0985,0.0985,0.4023,0.3038,0.0,1.1191,1.1191,1.3685,0.0,0.2494,0.8182,0.1818,22
1337,0.002,5,4,0,-0.1476,-0.1476,-0.1102,0.0374,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,17
1337,0.002,4,4,0,0.0985,0.0985,0.4023,0.3038,0.0,1.1191,1.1191,1.3685,0.0,0.2494,0.8182,0.1818,22
1337,0.002,5,4,0,-0.1476,-0.1476,-0.1102,0.0374,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,17
1337,0.002,6,3,1,-0.5,-0.2543,-0.2543,0.0,0.2457,-0.0,0.3534,0.3534,0.3534,0.0,0.9333,0.0,15
1337,0.002,7,3,0,0.3967,0.9267,0.9267,0.0,0.53,1.1863,1.7947,1.7947,0.6084,0.0,0.6875,0.125,16
1337,0.002,8,4,0,0.948,1.0253,1.1641,0.1388,0.0773,1.5546,1.5546,1.7842,0.0,0.2296,0.6667,0.3333,12
1337,0.002,6,3,0,-0.5,-0.2543,-0.2543,0.0,0.2457,-0.0,0.3534,0.3534,0.3534,0.0,0.9333,0.0,15
1337,0.002,7,3,0,0.3967,0.9267,0.9267,0.0,0.53,1.1863,1.7947,1.7947,0.6084,0.0,0.6875,0.125,16
1337,0.002,8,4,1,0.948,1.0253,1.1641,0.1388,0.0773,1.5546,1.5546,1.7842,0.0,0.2296,0.6667,0.3333,12
1337,0.002,9,4,0,0.4193,0.9342,1.1033,0.1691,0.5149,0.5665,1.2419,1.5546,0.6754,0.3127,0.6667,0.1333,15
1337,0.002,10,4,0,0.0945,0.7314,0.7699,0.0385,0.6369,0.7229,1.51,1.51,0.7871,0.0,0.619,0.0952,21
1337,0.002,11,4,0,-0.2254,0.0069,0.5022,0.4953,0.2323,-0.0,-0.0,0.7219,0.0,0.7219,1.0,0.0,15
1337,0.002,12,4,0,-0.3312,0.0637,0.1977,0.134,0.3949,0.2975,0.7742,0.7742,0.4767,0.0,0.8421,0.0526,19
1337,0.002,13,3,1,1.2661,1.2926,1.2926,0.0,0.0265,1.8774,1.8774,1.8774,0.0,0.0,0.6429,0.3571,14
1337,0.002,14,4,0,0.0799,0.0799,0.5273,0.4474,0.0,0.6144,0.6144,1.0975,0.0,0.4831,0.9444,0.0556,18
1337,0.002,15,4,0,-0.5062,-0.3728,-0.2436,0.1292,0.1334,0.431,0.6438,0.8547,0.2128,0.2109,0.931,0.0345,29
1337,0.002,12,4,0,-0.3312,0.0637,0.1977,0.134,0.3949,0.2975,0.7742,0.7742,0.4767,0.0,0.8421,0.0526,19
1337,0.002,13,3,0,1.2661,1.2926,1.2926,0.0,0.0265,1.8774,1.8774,1.8774,0.0,0.0,0.6429,0.3571,14
1337,0.002,14,4,1,0.0799,0.0799,0.5273,0.4474,0.0,0.6144,0.6144,1.0975,0.0,0.4831,0.9444,0.0556,18
1337,0.002,15,4,0,-0.5062,-0.3728,-0.2436,0.1292,0.1334,0.431,0.6438,0.8547,0.2128,0.2109,0.931,0.0345,29
1337,0.002,16,4,0,0.0782,0.3271,0.3532,0.0261,0.2489,0.8167,1.2075,1.2075,0.3908,0.0,0.8333,0.0833,12
1337,0.002,20,4,0,-0.0631,0.5511,0.9264,0.3753,0.6142,-0.0,0.8631,1.3788,0.8631,0.5157,0.7143,0.0,7
1337,0.002,21,4,0,1.1265,1.5158,1.5445,0.0287,0.3893,1.7296,2.2296,2.2296,0.5,0.0,0.5,0.25,12
1337,0.002,22,3,1,0.0026,0.2251,0.2251,0.0,0.2225,0.6144,0.6144,0.6144,0.0,0.0,0.9444,0.0556,18
1337,0.002,23,3,0,1.376,1.4946,1.4946,0.0,0.1186,1.5058,1.7819,1.7819,0.2761,0.0,0.4,0.5333,15
1337,0.002,24,3,0,0.6472,0.8961,0.8961,0.0,0.2489,1.0263,1.4015,1.4015,0.3752,0.0,0.8,0.12,25
1337,0.002,23,3,0,1.376,1.4946,1.4946,0.0,0.1186,1.5058,1.7819,1.7819,0.2761,0.0,0.4,0.5333,15
1337,0.002,24,3,0,0.6472,0.8961,0.8961,0.0,0.2489,1.0263,1.4015,1.4015,0.3752,0.0,0.8,0.12,25
1337,0.002,25,4,1,0.4895,0.5478,0.8443,0.2965,0.0583,1.1995,1.1995,1.5016,0.0,0.3021,0.8125,0.1875,16
2024,0.002,1,0,0,-0.7918,-0.5993,-0.6867,-0.0874,0.1925,0.3691,0.6932,0.7169,0.3241,0.0237,0.9138,0.0259,116
2024,0.002,2,4,1,0.1322,0.5955,0.6149,0.0194,0.4633,1.0736,1.6199,1.6199,0.5463,0.0,0.7284,0.1235,81
2024,0.002,3,4,0,-0.1136,-0.0158,0.1527,0.1685,0.0978,0.6402,0.8262,1.0108,0.186,0.1846,0.9118,0.0588,34
2024,0.002,4,4,0,-0.0252,0.0733,0.1739,0.1006,0.0985,0.6999,0.9568,0.9568,0.2569,0.0,0.8636,0.0909,22
2024,0.002,3,4,0,-0.1136,-0.0158,0.1527,0.1685,0.0978,0.6402,0.8262,1.0108,0.186,0.1846,0.9118,0.0588,34
2024,0.002,4,4,0,-0.0252,0.0733,0.1739,0.1006,0.0985,0.6999,0.9568,0.9568,0.2569,0.0,0.8636,0.0909,22
2024,0.002,5,3,1,-0.0233,0.0134,0.0134,0.0,0.0367,0.6784,0.6784,0.6784,0.0,0.0,0.913,0.087,23
2024,0.002,6,2,0,0.6045,0.6045,0.6045,0.0,0.0,1.3472,1.3472,1.3472,0.0,0.0,0.7778,0.2222,18
2024,0.002,7,4,0,0.3341,0.5007,0.6344,0.1337,0.1666,1.28,1.5324,1.6636,0.2524,0.1312,0.8095,0.1429,21
2024,0.002,4,4,0,-0.0252,0.0733,0.1739,0.1006,0.0985,0.6999,0.9568,0.9568,0.2569,0.0,0.8636,0.0909,22
2024,0.002,5,3,0,-0.0233,0.0134,0.0134,0.0,0.0367,0.6784,0.6784,0.6784,0.0,0.0,0.913,0.087,23
2024,0.002,6,2,1,0.6045,0.6045,0.6045,0.0,0.0,1.3472,1.3472,1.3472,0.0,0.0,0.7778,0.2222,18
2024,0.002,7,4,0,0.3341,0.5007,0.6344,0.1337,0.1666,1.28,1.5324,1.6636,0.2524,0.1312,0.8095,0.1429,21
2024,0.002,8,4,0,-0.0999,-0.0824,0.0414,0.1238,0.0175,-0.0,0.3095,0.6144,0.3095,0.3049,0.9444,0.0,18
2024,0.002,5,3,0,-0.0233,0.0134,0.0134,0.0,0.0367,0.6784,0.6784,0.6784,0.0,0.0,0.913,0.087,23
2024,0.002,6,2,0,0.6045,0.6045,0.6045,0.0,0.0,1.3472,1.3472,1.3472,0.0,0.0,0.7778,0.2222,18
2024,0.002,7,4,1,0.3341,0.5007,0.6344,0.1337,0.1666,1.28,1.5324,1.6636,0.2524,0.1312,0.8095,0.1429,21
2024,0.002,8,4,0,-0.0999,-0.0824,0.0414,0.1238,0.0175,-0.0,0.3095,0.6144,0.3095,0.3049,0.9444,0.0,18
2024,0.002,9,4,0,0.8573,1.1048,1.1218,0.017,0.2475,1.371,1.761,1.761,0.39,0.0,0.7,0.2,20
2024,0.002,8,4,0,-0.0999,-0.0824,0.0414,0.1238,0.0175,-0.0,0.3095,0.6144,0.3095,0.3049,0.9444,0.0,18
2024,0.002,9,4,0,0.8573,1.1048,1.1218,0.017,0.2475,1.371,1.761,1.761,0.39,0.0,0.7,0.2,20
2024,0.002,10,3,1,-0.0161,0.6455,0.6455,0.0,0.6616,0.7345,1.5216,1.5216,0.7871,0.0,0.6429,0.0714,14
2024,0.002,11,3,0,0.0699,0.6803,0.6679,-0.0124,0.6104,0.7943,1.5657,1.6457,0.7714,0.08,0.64,0.08,25
2024,0.002,12,4,0,1.0896,1.3337,1.3917,0.058,0.2441,1.8262,2.1997,2.1997,0.3735,0.0,0.5385,0.3077,13
2024,0.002,10,3,0,-0.0161,0.6455,0.6455,0.0,0.6616,0.7345,1.5216,1.5216,0.7871,0.0,0.6429,0.0714,14
2024,0.002,11,3,0,0.0699,0.6803,0.6679,-0.0124,0.6104,0.7943,1.5657,1.6457,0.7714,0.08,0.64,0.08,25
2024,0.002,12,4,1,1.0896,1.3337,1.3917,0.058,0.2441,1.8262,2.1997,2.1997,0.3735,0.0,0.5385,0.3077,13
2024,0.002,13,3,0,0.5435,0.7144,0.7144,0.0,0.1709,1.2516,1.2516,1.2516,0.0,0.0,0.8333,0.1667,12
2024,0.002,14,4,0,0.3335,0.8314,1.1078,0.2764,0.4979,0.953,1.523,1.7843,0.57,0.2613,0.7368,0.1053,19
2024,0.002,11,3,0,0.0699,0.6803,0.6679,-0.0124,0.6104,0.7943,1.5657,1.6457,0.7714,0.08,0.64,0.08,25
2024,0.002,12,4,0,1.0896,1.3337,1.3917,0.058,0.2441,1.8262,2.1997,2.1997,0.3735,0.0,0.5385,0.3077,13
2024,0.002,13,3,1,0.5435,0.7144,0.7144,0.0,0.1709,1.2516,1.2516,1.2516,0.0,0.0,0.8333,0.1667,12
2024,0.002,14,4,0,0.3335,0.8314,1.1078,0.2764,0.4979,0.953,1.523,1.7843,0.57,0.2613,0.7368,0.1053,19
2024,0.002,15,4,0,-0.162,0.0075,0.053,0.0455,0.1695,-0.0,0.4395,0.4395,0.4395,0.0,0.9091,0.0,11
2024,0.002,12,4,0,1.0896,1.3337,1.3917,0.058,0.2441,1.8262,2.1997,2.1997,0.3735,0.0,0.5385,0.3077,13
2024,0.002,13,3,0,0.5435,0.7144,0.7144,0.0,0.1709,1.2516,1.2516,1.2516,0.0,0.0,0.8333,0.1667,12
2024,0.002,14,4,1,0.3335,0.8314,1.1078,0.2764,0.4979,0.953,1.523,1.7843,0.57,0.2613,0.7368,0.1053,19
2024,0.002,15,4,0,-0.162,0.0075,0.053,0.0455,0.1695,-0.0,0.4395,0.4395,0.4395,0.0,0.9091,0.0,11
2024,0.002,16,3,0,-0.5,-0.2832,-0.2832,0.0,0.2168,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,16
2024,0.002,14,4,0,0.3335,0.8314,1.1078,0.2764,0.4979,0.953,1.523,1.7843,0.57,0.2613,0.7368,0.1053,19
2024,0.002,15,4,0,-0.162,0.0075,0.053,0.0455,0.1695,-0.0,0.4395,0.4395,0.4395,0.0,0.9091,0.0,11
2024,0.002,16,3,1,-0.5,-0.2832,-0.2832,0.0,0.2168,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,16
2024,0.002,17,2,0,0.7668,0.7668,0.7668,0.0,0.0,1.2988,1.2988,1.2988,0.0,0.0,0.75,0.25,8
