seed,rate,window,k,eta,type_count,H_k,drift_k,J_k,flags
42,0.002,16,4,0.4738,3,0.7345,0.5835,0.318,low_eta
42,0.002,17,0,0.4738,1,-0.0,0.0,-0.5,low_eta
42,0.002,17,1,0.4738,2,0.5436,0.3143,0.0654,low_eta
42,0.002,17,2,0.4738,3,1.0613,0.3258,0.3871,low_eta
42,0.002,17,3,0.4738,3,1.0613,0.3258,0.3871,low_eta
42,0.002,17,4,0.4738,4,1.1863,0.3637,0.389,low_eta
42,0.002,18,0,0.4738,1,-0.0,0.0,-0.5,low_eta
42,0.002,18,1,0.4738,3,0.8659,0.2193,0.0852,low_eta
42,0.002,18,2,0.4738,4,1.2776,0.2224,0.339,low_eta
42,0.002,18,3,0.4738,4,1.2776,0.2224,0.339,low_eta
42,0.002,18,4,0.4738,4,1.2776,0.2841,0.4007,low_eta
42,0.002,19,0,0.4738,1,-0.0,0.0,-0.5,low_eta
42,0.002,19,1,0.4738,3,0.9219,0.0196,-0.0585,low_eta
42,0.002,19,2,0.4738,4,1.571,0.1409,0.5509,low_eta
42,0.002,19,3,0.4738,4,1.571,0.1409,0.5509,low_eta
42,0.002,19,4,0.4738,4,1.571,0.1409,0.5509,low_eta
42,0.002,20,0,0.4738,1,-0.0,0.0,-0.5,low_eta
42,0.002,20,1,0.4738,2,0.5917,0.2312,0.0304,low_eta
42,0.002,20,2,0.4738,3,1.1488,0.2445,0.3933,low_eta
42,0.002,20,3,0.4738,3,1.1488,0.2445,0.3933,low_eta
42,0.002,20,4,0.4738,4,1.2917,0.339,0.4697,low_eta
42,0.002,21,0,0.4738,1,-0.0,0.0,-0.5,low_eta
42,0.002,21,1,0.4738,2,0.6723,0.039,-0.0812,low_eta
42,0.002,21,2,0.4738,3,1.2896,0.0613,0.3509,low_eta
42,0.002,21,3,0.4738,3,1.2896,0.0613,0.3509,low_eta
42,0.002,21,4,0.4738,4,1.4517,0.0839,0.3746,low_eta
42,0.002,22,0,0.4738,1,-0.0,0.0,-0.5,low_eta
42,0.002,22,1,0.4738,2,0.3712,0.1373,-0.284,low_eta
42,0.002,22,2,0.4738,3,0.7345,0.2092,-0.0563,low_eta
42,0.002,22,3,0.4738,3,0.7345,0.2092,-0.0563,low_eta
42,0.002,22,4,0.4738,3,0.7345,0.294,0.0285,low_eta
42,0.002,23,0,0.4738,1,-0.0,0.0,-0.5,low_eta
42,0.002,23,1,0.4738,2,0.5665,0.3212,0.0952,low_eta
42,0.002,23,2,0.4738,3,0.9056,0.3212,0.2268,low_eta
42,0.002,23,3,0.4738,3,0.9056,0.3212,0.2268,low_eta
42,0.002,23,4,0.4738,4,1.5546,0.4679,0.8615,low_eta
42,0.002,24,0,0.4738,1,-0.0,0.0,-0.5,low_eta
42,0.002,24,1,0.4738,3,1.1568,0.2475,0.4043,low_eta
42,0.002,24,2,0.4738,4,1.761,0.3243,0.9243,low_eta
42,0.002,24,3,0.4738,4,1.761,0.3243,0.9243,low_eta
42,0.002,24,4,0.4738,5,1.961,0.4589,1.1274,low_eta
42,0.002,25,0,0.4738,1,-0.0,0.0,-0.5,low_eta
42,0.002,25,1,0.4738,3,0.8659,0.1364,0.0023,low_eta
42,0.002,25,2,0.4738,4,1.4911,0.1467,0.4768,low_eta
42,0.002,25,3,0.4738,4,1.4911,0.1467,0.4768,low_eta
42,0.002,25,4,0.4738,4,1.4911,0.2826,0.6127,low_eta
55,0.002,1,0,0.4591,1,-0.0,,-0.5,"drift_missing,low_eta"
55,0.002,1,1,0.4591,3,0.3431,,-0.6569,"drift_missing,low_eta"
55,0.002,1,2,0.4591,4,0.5132,,-0.6478,"drift_missing,low_eta"
55,0.002,1,3,0.4591,4,0.5132,,-0.6478,"drift_missing,low_eta"
55,0.002,1,4,0.4591,5,0.5367,,-0.7558,"drift_missing,low_eta"
55,0.002,2,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,2,1,0.4591,3,0.3334,0.05,-0.6166,low_eta
55,0.002,2,2,0.4591,4,0.6212,0.076,-0.4638,low_eta
55,0.002,2,3,0.4591,4,0.6212,0.076,-0.4638,low_eta
55,0.002,2,4,0.4591,4,0.6212,0.153,-0.3868,low_eta
55,0.002,3,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,3,1,0.4591,3,0.6998,0.1361,-0.1641,low_eta
55,0.002,3,2,0.4591,4,1.2366,0.1917,0.2673,low_eta
55,0.002,3,3,0.4591,4,1.2366,0.1917,0.2673,low_eta
55,0.002,3,4,0.4591,5,1.3448,0.2135,0.2658,low_eta
55,0.002,4,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,4,1,0.4591,1,-0.0,0.2648,-0.2352,low_eta
55,0.002,4,2,0.4591,1,-0.0,0.385,-0.115,low_eta
55,0.002,4,3,0.4591,1,-0.0,0.385,-0.115,low_eta
55,0.002,4,4,0.4591,1,-0.0,0.385,-0.115,low_eta
55,0.002,5,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,5,1,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,5,2,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,5,3,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,5,4,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,6,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,6,1,0.4591,2,0.6194,0.2856,0.1125,low_eta
55,0.002,6,2,0.4591,3,1.1982,0.4173,0.6155,low_eta
55,0.002,6,3,0.4591,3,1.1982,0.4173,0.6155,low_eta
55,0.002,6,4,0.4591,4,1.352,0.4173,0.6083,low_eta
55,0.002,7,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,7,1,0.4591,2,0.8813,0.1492,0.238,low_eta
55,0.002,7,2,0.4591,3,1.571,0.2512,0.8222,low_eta
55,0.002,7,3,0.4591,3,1.571,0.2512,0.8222,low_eta
55,0.002,7,4,0.4591,4,1.8464,0.2596,0.945,low_eta
55,0.002,8,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,8,1,0.4591,1,-0.0,0.4113,-0.0887,low_eta
55,0.002,8,2,0.4591,1,-0.0,0.6291,0.1291,low_eta
55,0.002,8,3,0.4591,1,-0.0,0.6291,0.1291,low_eta
55,0.002,8,4,0.4591,1,-0.0,0.6291,0.1291,low_eta
55,0.002,9,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,9,1,0.4591,3,0.9133,0.338,0.2513,low_eta
55,0.002,9,2,0.4591,4,1.5738,0.5015,0.9143,low_eta
55,0.002,9,3,0.4591,4,1.5738,0.5015,0.9143,low_eta
55,0.002,9,4,0.4591,5,1.7446,0.5015,0.9536,low_eta
55,0.002,10,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,10,1,0.4591,2,0.2975,0.2266,-0.2684,low_eta
55,0.002,10,2,0.4591,2,0.2975,0.4288,-0.0662,low_eta
55,0.002,10,3,0.4591,2,0.2975,0.4288,-0.0662,low_eta
55,0.002,10,4,0.4591,2,0.2975,0.4288,-0.0662,low_eta
55,0.002,11,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,11,1,0.4591,1,-0.0,0.1638,-0.3362,low_eta
55,0.002,11,2,0.4591,1,-0.0,0.1638,-0.3362,low_eta
55,0.002,11,3,0.4591,1,-0.0,0.1638,-0.3362,low_eta
55,0.002,11,4,0.4591,1,-0.0,0.1638,-0.3362,low_eta
55,0.002,12,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,12,1,0.4591,3,0.6686,0.2559,-0.0755,low_eta
55,0.002,12,2,0.4591,4,1.1863,0.3714,0.3967,low_eta
55,0.002,12,3,0.4591,4,1.1863,0.3714,0.3967,low_eta
55,0.002,12,4,0.4591,5,1.4966,0.421,0.6251,low_eta
55,0.002,13,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,13,1,0.4591,1,-0.0,0.2559,-0.2441,low_eta
55,0.002,13,2,0.4591,1,-0.0,0.3714,-0.1286,low_eta
55,0.002,13,3,0.4591,1,-0.0,0.3714,-0.1286,low_eta
55,0.002,13,4,0.4591,1,-0.0,0.421,-0.079,low_eta
55,0.002,14,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,14,1,0.4591,3,1.3235,0.5015,0.825,low_eta
55,0.002,14,2,0.4591,4,1.871,0.7724,1.4824,low_eta
55,0.002,14,3,0.4591,4,1.871,0.7724,1.4824,low_eta
55,0.002,14,4,0.4591,5,2.189,0.7724,1.6689,low_eta
55,0.002,15,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,15,1,0.4591,3,1.2419,0.2013,0.4432,low_eta
55,0.002,15,2,0.4591,4,1.8892,0.2565,0.9847,low_eta
55,0.002,15,3,0.4591,4,1.8892,0.2565,0.9847,low_eta
55,0.002,15,4,0.4591,4,1.8892,0.3354,1.0636,low_eta
55,0.002,16,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,16,1,0.4591,3,1.1887,0.0788,0.2675,low_eta
55,0.002,16,2,0.4591,4,1.7861,0.1011,0.7262,low_eta
55,0.002,16,3,0.4591,4,1.7861,0.1011,0.7262,low_eta
55,0.002,16,4,0.4591,5,1.9365,0.3963,1.0403,low_eta
55,0.002,17,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,17,1,0.4591,2,0.7496,0.2149,0.172,low_eta
55,0.002,17,2,0.4591,3,1.4138,0.2172,0.631,low_eta
55,0.002,17,3,0.4591,3,1.4138,0.2172,0.631,low_eta
55,0.002,17,4,0.4591,4,1.7244,0.3194,0.8828,low_eta
55,0.002,18,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,18,1,0.4591,2,0.469,0.3999,0.0764,low_eta
55,0.002,18,2,0.4591,3,0.9219,0.4316,0.3535,low_eta
55,0.002,18,3,0.4591,3,0.9219,0.4316,0.3535,low_eta
55,0.002,18,4,0.4591,3,0.9219,0.6125,0.5344,low_eta
55,0.002,19,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,19,1,0.4591,3,0.8343,0.1765,0.0108,low_eta
55,0.002,19,2,0.4591,4,1.3216,0.1805,0.3411,low_eta
55,0.002,19,3,0.4591,4,1.3216,0.1805,0.3411,low_eta
55,0.002,19,4,0.4591,4,1.3216,0.1805,0.3411,low_eta
55,0.002,20,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,20,1,0.4591,3,0.9056,0.0256,-0.0688,low_eta
55,0.002,20,2,0.4591,4,1.5546,0.1069,0.5005,low_eta
55,0.002,20,3,0.4591,4,1.5546,0.1069,0.5005,low_eta
55,0.002,20,4,0.4591,5,1.7383,0.2747,0.7205,low_eta
55,0.002,21,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,21,1,0.4591,2,0.4855,0.1909,-0.1161,low_eta
55,0.002,21,2,0.4591,3,0.953,0.2338,0.1868,low_eta
55,0.002,21,3,0.4591,3,0.953,0.2338,0.1868,low_eta
55,0.002,21,4,0.4591,4,1.0583,0.2399,0.1372,low_eta
55,0.002,22,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,22,1,0.4591,3,0.8659,0.217,0.0829,low_eta
55,0.002,22,2,0.4591,4,1.4911,0.2434,0.5735,low_eta
55,0.002,22,3,0.4591,4,1.4911,0.2434,0.5735,low_eta
55,0.002,22,4,0.4591,5,1.6729,0.2434,0.6238,low_eta
55,0.002,23,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,23,1,0.4591,2,0.4138,0.2182,-0.1605,low_eta
55,0.002,23,2,0.4591,3,0.8167,0.262,0.0787,low_eta
55,0.002,23,3,0.4591,3,0.8167,0.262,0.0787,low_eta
55,0.002,23,4,0.4591,3,0.8167,0.3173,0.134,low_eta
55,0.002,24,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,24,1,0.4591,3,0.8684,0.1912,0.0596,low_eta
55,0.002,24,2,0.4591,4,1.5016,0.2447,0.5853,low_eta
55,0.002,24,3,0.4591,4,1.5016,0.2447,0.5853,low_eta
55,0.002,24,4,0.4591,4,1.5016,0.4248,0.7654,low_eta
55,0.002,25,0,0.4591,1,-0.0,0.0,-0.5,low_eta
55,0.002,25,1,0.4591,2,0.3912,0.1948,-0.2065,low_eta
55,0.002,25,2,0.4591,3,0.7732,0.2543,0.0275,low_eta
55,0.002,25,3,0.4591,3,0.7732,0.2543,0.0275,low_eta
55,0.002,25,4,0.4591,3,0.7732,0.2543,0.0275,low_eta
123,0.002,1,0,0.49,1,-0.0,,-0.5,"drift_missing,low_eta"
123,0.002,1,1,0.49,2,0.4187,,-0.3738,"drift_missing,low_eta"
123,0.002,1,2,0.49,3,0.7356,,-0.2644,"drift_missing,low_eta"
123,0.002,1,3,0.49,3,0.7356,,-0.2644,"drift_missing,low_eta"
123,0.002,1,4,0.49,4,0.7941,,-0.3669,"drift_missing,low_eta"
123,0.002,2,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,2,1,0.49,2,0.6705,0.3632,0.2412,low_eta
123,0.002,2,2,0.49,3,1.2602,0.3963,0.6565,low_eta
123,0.002,2,3,0.49,3,1.2602,0.3963,0.6565,low_eta
123,0.002,2,4,0.49,4,1.3917,0.3992,0.6299,low_eta
123,0.002,3,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,3,1,0.49,3,0.7167,0.2284,-0.0549,low_eta
123,0.002,3,2,0.49,4,1.1731,0.2428,0.2549,low_eta
123,0.002,3,3,0.49,4,1.1731,0.2428,0.2549,low_eta
123,0.002,3,4,0.49,4,1.1731,0.3539,0.366,low_eta
123,0.002,4,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,4,1,0.49,1,-0.0,0.2695,-0.2305,low_eta
123,0.002,4,2,0.49,1,-0.0,0.3642,-0.1358,low_eta
123,0.002,4,3,0.49,1,-0.0,0.3642,-0.1358,low_eta
123,0.002,4,4,0.49,1,-0.0,0.3642,-0.1358,low_eta
123,0.002,5,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,5,1,0.49,2,0.4138,0.2073,-0.1714,low_eta
123,0.002,5,2,0.49,3,0.8167,0.298,0.1147,low_eta
123,0.002,5,3,0.49,3,0.8167,0.298,0.1147,low_eta
123,0.002,5,4,0.49,3,0.8167,0.298,0.1147,low_eta
123,0.002,6,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,6,1,0.49,1,-0.0,0.2073,-0.2927,low_eta
123,0.002,6,2,0.49,1,-0.0,0.298,-0.202,low_eta
123,0.002,6,3,0.49,1,-0.0,0.298,-0.202,low_eta
123,0.002,6,4,0.49,1,-0.0,0.298,-0.202,low_eta
123,0.002,7,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,7,1,0.49,2,0.5226,0.2479,-0.022,low_eta
123,0.002,7,2,0.49,3,1.0224,0.3592,0.3816,low_eta
123,0.002,7,3,0.49,3,1.0224,0.3592,0.3816,low_eta
123,0.002,7,4,0.49,3,1.0224,0.3592,0.3816,low_eta
123,0.002,8,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,8,1,0.49,1,-0.0,0.2479,-0.2521,low_eta
123,0.002,8,2,0.49,1,-0.0,0.3592,-0.1408,low_eta
123,0.002,8,3,0.49,1,-0.0,0.3592,-0.1408,low_eta
123,0.002,8,4,0.49,1,-0.0,0.3592,-0.1408,low_eta
123,0.002,9,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,9,1,0.49,3,0.6686,0.2559,-0.0755,low_eta
123,0.002,9,2,0.49,4,1.1863,0.3714,0.3967,low_eta
123,0.002,9,3,0.49,4,1.1863,0.3714,0.3967,low_eta
123,0.002,9,4,0.49,5,1.3113,0.3714,0.3902,low_eta
123,0.002,10,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,10,1,0.49,3,0.7852,0.0977,-0.1171,low_eta
123,0.002,10,2,0.49,4,1.2934,0.098,0.2304,low_eta
123,0.002,10,3,0.49,4,1.2934,0.098,0.2304,low_eta
123,0.002,10,4,0.49,4,1.2934,0.2203,0.3527,low_eta
123,0.002,11,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,11,1,0.49,2,0.8454,0.2091,0.262,low_eta
123,0.002,11,2,0.49,3,1.5395,0.2855,0.825,low_eta
123,0.002,11,3,0.49,3,1.5395,0.2855,0.825,low_eta
123,0.002,11,4,0.49,3,1.5395,0.2855,0.825,low_eta
123,0.002,12,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,12,1,0.49,1,-0.0,0.3898,-0.1102,low_eta
123,0.002,12,2,0.49,1,-0.0,0.5902,0.0902,low_eta
123,0.002,12,3,0.49,1,-0.0,0.5902,0.0902,low_eta
123,0.002,12,4,0.49,1,-0.0,0.5902,0.0902,low_eta
123,0.002,13,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,13,1,0.49,2,0.7219,0.3287,0.2581,low_eta
123,0.002,13,2,0.49,2,0.7219,0.3287,0.2581,low_eta
123,0.002,13,3,0.49,2,0.7219,0.3287,0.2581,low_eta
123,0.002,13,4,0.49,3,1.371,0.4863,0.8573,low_eta
123,0.002,14,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,14,1,0.49,3,1.0949,0.194,0.2889,low_eta
123,0.002,14,2,0.49,4,1.7885,0.4689,1.0964,low_eta
123,0.002,14,3,0.49,4,1.7885,0.4689,1.0964,low_eta
123,0.002,14,4,0.49,4,1.7885,0.5377,1.1652,low_eta
123,0.002,15,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,15,1,0.49,2,0.3373,0.3439,-0.1113,low_eta
123,0.002,15,2,0.49,3,0.6686,0.4685,0.1371,low_eta
123,0.002,15,3,0.49,3,0.6686,0.4685,0.1371,low_eta
123,0.002,15,4,0.49,3,0.6686,0.4685,0.1371,low_eta
123,0.002,16,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,16,1,0.49,2,0.6292,0.1313,-0.032,low_eta
123,0.002,16,2,0.49,3,0.9133,0.1315,0.0448,low_eta
123,0.002,16,3,0.49,3,0.9133,0.1315,0.0448,low_eta
123,0.002,16,4,0.49,4,1.3605,0.3661,0.5656,low_eta
123,0.002,17,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,17,1,0.49,3,0.5907,0.2162,-0.1931,low_eta
123,0.002,17,2,0.49,4,1.0583,0.2294,0.1267,low_eta
123,0.002,17,3,0.49,4,1.0583,0.2294,0.1267,low_eta
123,0.002,17,4,0.49,5,1.1635,0.3576,0.2286,low_eta
123,0.002,18,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,18,1,0.49,2,0.3373,0.1643,-0.2909,low_eta
123,0.002,18,2,0.49,3,0.6686,0.1794,-0.152,low_eta
123,0.002,18,3,0.49,3,0.6686,0.1794,-0.152,low_eta
123,0.002,18,4,0.49,3,0.6686,0.2342,-0.0972,low_eta
123,0.002,19,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,19,1,0.49,2,0.4395,0.0455,-0.3075,low_eta
123,0.002,19,2,0.49,3,0.8659,0.0671,-0.067,low_eta
123,0.002,19,3,0.49,3,0.8659,0.0671,-0.067,low_eta
123,0.002,19,4,0.49,3,0.8659,0.0671,-0.067,low_eta
123,0.002,20,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,20,1,0.49,1,-0.0,0.2168,-0.2832,low_eta
123,0.002,20,2,0.49,1,-0.0,0.3122,-0.1878,low_eta
123,0.002,20,3,0.49,1,-0.0,0.3122,-0.1878,low_eta
123,0.002,20,4,0.49,1,-0.0,0.3122,-0.1878,low_eta
123,0.002,21,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,21,1,0.49,2,0.7793,0.3553,0.3421,low_eta
123,0.002,21,2,0.49,3,1.4573,0.5306,0.9879,low_eta
123,0.002,21,3,0.49,3,1.4573,0.5306,0.9879,low_eta
123,0.002,21,4,0.49,3,1.4573,0.5306,0.9879,low_eta
123,0.002,22,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,22,1,0.49,3,1.1982,0.2898,0.488,low_eta
123,0.002,22,2,0.49,4,1.8656,0.2976,1.0022,low_eta
123,0.002,22,3,0.49,4,1.8656,0.2976,1.0022,low_eta
123,0.002,22,4,0.49,4,1.8656,0.2976,1.0022,low_eta
123,0.002,23,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,23,1,0.49,2,0.7793,0.2898,0.2766,low_eta
123,0.002,23,2,0.49,3,1.1401,0.3834,0.5235,low_eta
123,0.002,23,3,0.49,3,1.1401,0.3834,0.5235,low_eta
123,0.002,23,4,0.49,3,1.1401,0.5284,0.6685,low_eta
123,0.002,24,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,24,1,0.49,2,0.258,0.3801,-0.1544,low_eta
123,0.002,24,2,0.49,2,0.258,0.4369,-0.0976,low_eta
123,0.002,24,3,0.49,2,0.258,0.4369,-0.0976,low_eta
123,0.002,24,4,0.49,3,0.8077,0.495,0.3027,low_eta
123,0.002,25,0,0.49,1,-0.0,0.0,-0.5,low_eta
123,0.002,25,1,0.49,2,0.7063,0.2028,0.1166,low_eta
123,0.002,25,2,0.49,3,1.0727,0.2932,0.3659,low_eta
123,0.002,25,3,0.49,3,1.0727,0.2932,0.3659,low_eta
123,0.002,25,4,0.49,3,1.0727,0.3773,0.45,low_eta
314,0.002,1,0,0.4798,1,-0.0,,-0.5,"drift_missing,low_eta"
314,0.002,1,1,0.4798,2,0.4627,,-0.3298,"drift_missing,low_eta"
314,0.002,1,2,0.4798,3,0.8472,,-0.1528,"drift_missing,low_eta"
314,0.002,1,3,0.4798,3,0.8472,,-0.1528,"drift_missing,low_eta"
314,0.002,1,4,0.4798,4,0.8898,,-0.2712,"drift_missing,low_eta"
314,0.002,2,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,2,1,0.4798,2,0.3127,0.0667,-0.4131,low_eta
314,0.002,2,2,0.4798,3,0.5617,0.0967,-0.3416,low_eta
314,0.002,2,3,0.4798,3,0.5617,0.0967,-0.3416,low_eta
314,0.002,2,4,0.4798,4,0.7425,0.161,-0.2575,low_eta
314,0.002,3,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,3,1,0.4798,1,-0.0,0.1696,-0.3304,low_eta
314,0.002,3,2,0.4798,1,-0.0,0.2261,-0.2739,low_eta
314,0.002,3,3,0.4798,1,-0.0,0.2261,-0.2739,low_eta
314,0.002,3,4,0.4798,2,0.3373,0.2344,-0.2208,low_eta
314,0.002,4,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,4,1,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,4,2,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,4,3,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,4,4,0.4798,1,-0.0,0.1788,-0.3212,low_eta
314,0.002,5,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,5,1,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,5,2,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,5,3,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,5,4,0.4798,2,0.8631,0.4001,0.4707,low_eta
314,0.002,6,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,6,1,0.4798,2,0.5436,0.2559,0.007,low_eta
314,0.002,6,2,0.4798,3,0.8684,0.3174,0.1858,low_eta
314,0.002,6,3,0.4798,3,0.8684,0.3174,0.1858,low_eta
314,0.002,6,4,0.4798,3,0.8684,0.4888,0.3572,low_eta
314,0.002,7,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,7,1,0.4798,1,-0.0,0.2559,-0.2441,low_eta
314,0.002,7,2,0.4798,1,-0.0,0.3174,-0.1826,low_eta
314,0.002,7,3,0.4798,1,-0.0,0.3174,-0.1826,low_eta
314,0.002,7,4,0.4798,2,0.684,0.4297,0.3212,low_eta
314,0.002,8,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,8,1,0.4798,2,0.5917,0.2746,0.0738,low_eta
314,0.002,8,2,0.4798,3,0.9464,0.3412,0.2876,low_eta
314,0.002,8,3,0.4798,3,0.9464,0.3412,0.2876,low_eta
314,0.002,8,4,0.4798,3,0.9464,0.4453,0.3917,low_eta
314,0.002,9,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,9,1,0.4798,1,-0.0,0.2746,-0.2254,low_eta
314,0.002,9,2,0.4798,1,-0.0,0.3412,-0.1588,low_eta
314,0.002,9,3,0.4798,1,-0.0,0.3412,-0.1588,low_eta
314,0.002,9,4,0.4798,1,-0.0,0.3412,-0.1588,low_eta
314,0.002,10,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,10,1,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,10,2,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,10,3,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,10,4,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,11,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,11,1,0.4798,2,0.5226,0.2479,-0.022,low_eta
314,0.002,11,2,0.4798,3,1.0224,0.3592,0.3816,low_eta
314,0.002,11,3,0.4798,3,1.0224,0.3592,0.3816,low_eta
314,0.002,11,4,0.4798,3,1.0224,0.3592,0.3816,low_eta
314,0.002,12,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,12,1,0.4798,2,0.2668,0.2874,-0.2383,low_eta
314,0.002,12,2,0.4798,3,0.5304,0.313,-0.1566,low_eta
314,0.002,12,3,0.4798,3,0.5304,0.313,-0.1566,low_eta
314,0.002,12,4,0.4798,3,0.5304,0.313,-0.1566,low_eta
314,0.002,13,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,13,1,0.4798,2,0.4855,0.2758,-0.0312,low_eta
314,0.002,13,2,0.4798,3,0.953,0.2953,0.2483,low_eta
314,0.002,13,3,0.4798,3,0.953,0.2953,0.2483,low_eta
314,0.002,13,4,0.4798,4,1.4003,0.4635,0.7028,low_eta
314,0.002,14,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,14,1,0.4798,1,-0.0,0.234,-0.266,low_eta
314,0.002,14,2,0.4798,1,-0.0,0.338,-0.162,low_eta
314,0.002,14,3,0.4798,1,-0.0,0.338,-0.162,low_eta
314,0.002,14,4,0.4798,1,-0.0,0.4235,-0.0765,low_eta
314,0.002,15,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,15,1,0.4798,3,1.5243,0.5766,1.1009,low_eta
314,0.002,15,2,0.4798,4,1.7627,0.9216,1.5233,low_eta
314,0.002,15,3,0.4798,4,1.7627,0.9216,1.5233,low_eta
314,0.002,15,4,0.4798,5,1.9916,0.9216,1.6207,low_eta
314,0.002,16,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,16,1,0.4798,1,-0.0,0.5766,0.0766,low_eta
314,0.002,16,2,0.4798,1,-0.0,0.9216,0.4216,low_eta
314,0.002,16,3,0.4798,1,-0.0,0.9216,0.4216,low_eta
314,0.002,16,4,0.4798,2,0.3228,0.9228,0.4531,low_eta
314,0.002,17,0,0.4798,1,-0.0,0.0,-0.5,low_eta
314,0.002,17,1,0.4798,2,0.6962,0.3174,0.2211,low_eta
314,0.002,17,2,0.4798,3,1.0141,0.3714,0.3855,low_eta
314,0.002,17,3,0.4798,3,1.0141,0.3714,0.3855,low_eta
314,0.002,17,4,0.4798,4,1.3245,0.3733,0.5368,low_eta
